5952	B	70	Gardena	United States	AQP Property Management, Inc.	Property Manager — STR plausible	property_management	19300 S Hamilton Ave, Gardena, CA	+17146341500	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=b752ab58-1be2-4ba7-a4fe-76234631706d	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	http://www.aqp.management/	contact@aqp.management		https://www.instagram.com/aqpmgmt/					Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	http://www.aqp.management/ | https://explore.overturemaps.org/#id=b752ab58-1be2-4ba7-a4fe-76234631706d | https://www.instagram.com/aqpmgmt/	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5953	B	78	Aransas Pass	United States	Aransas Property Management	Property Manager — STR plausible	property_management	410 S Commercial St, Aransas Pass, TX	+13617584855	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=20be2746-747a-4284-82c1-3ef981b4cffd	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://aransaspropertymanagement.net/	lisabarkerrealtor@gmail.com							Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://aransaspropertymanagement.net/ | https://explore.overturemaps.org/#id=20be2746-747a-4284-82c1-3ef981b4cffd	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5954	B	78	Agoura Hills	United States	Archways Property Management	Property Manager — STR plausible	property_management	30101 Agoura Ct, Agoura Hills, CA	+18182928728	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=5b68f69d-b1f9-4600-85f8-4392f6533c09	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://archwaysmanagement.com/	info@archwaysmanagement.com							Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://archwaysmanagement.com/ | https://explore.overturemaps.org/#id=5b68f69d-b1f9-4600-85f8-4392f6533c09	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5955	B	78	Calgary	Canada	Arek Property Management	Property Manager — STR plausible	property_management	1612 17 Ave SW, Calgary, AB	+14037012169	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=14230450-c1c9-42a7-88dc-11f4e79ba4bc	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://arekpm.com/	gvirdi@arekpm.com							Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://arekpm.com/ | https://explore.overturemaps.org/#id=14230450-c1c9-42a7-88dc-11f4e79ba4bc	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5956	B	78	San Diego	United States	Ascent Property Management	Property Manager — STR plausible	property_management	1944 Commercial St, San Diego, CA	+17609945037	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=e8ad8963-109a-4aff-8000-9f32136905f6	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://www.ascentpropertymanagement.com/contact-us	info@ascentpropertymanagement.com							Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://www.ascentpropertymanagement.com/contact-us | https://explore.overturemaps.org/#id=e8ad8963-109a-4aff-8000-9f32136905f6	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5957	B	78	Los Angeles	United States	Aspire Property Management	Property Manager — STR plausible	property_management	1605 W Olympic Blvd, Los Angeles, CA	+12132985353	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=fc9685cd-82b1-45ba-8f78-a8e028902ef5	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://aspire-pm.com/	info@aspire-pm.com		https://www.instagram.com/aspire_Property_management/					Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://aspire-pm.com/ | https://explore.overturemaps.org/#id=fc9685cd-82b1-45ba-8f78-a8e028902ef5 | https://www.instagram.com/aspire_Property_management/	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5958	B	78	Canmore	Canada	Asset West Property Management	Property Manager — STR plausible	property_management	729 10 St, Canmore, AB	+14036783000	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=950918cb-e4e2-4cfa-a9ce-b1125c96e7d5	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	http://www.assetwest.com/	receptioncalgary@assetwest.com		https://www.instagram.com/assetwestproperty/					Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	http://www.assetwest.com/ | https://explore.overturemaps.org/#id=950918cb-e4e2-4cfa-a9ce-b1125c96e7d5 | https://www.instagram.com/assetwestproperty/	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5959	B	70	Tustin	United States	Athena Property Management	Property Manager — STR plausible	property_management	730 El Camino Way, Tustin, CA	+19493988750	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=c7cc1985-a9bb-432d-81dc-cb2be09f2819	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://athena-pm.com/	info@athena-pm.com							Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://athena-pm.com/ | https://explore.overturemaps.org/#id=c7cc1985-a9bb-432d-81dc-cb2be09f2819	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5960	B	78	Nederland	United States	Athena Property Management	Property Manager — STR plausible	property_management	1413 S Highway 69, Nederland, TX	+14092208032	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=66e44a40-d23d-49dc-b4cc-fa5e8e8c9531	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://www.athenapropertymgt.com/	maria@athenapropertymgt.com							Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://www.athenapropertymgt.com/ | https://explore.overturemaps.org/#id=66e44a40-d23d-49dc-b4cc-fa5e8e8c9531	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5961	B	78	Houston	United States	Atlas Property Management	Property Manager — STR plausible	property_management	1235 North Loop W, Houston, TX	+19034004091	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=4e942ad6-df19-45a1-b1d4-bb044ea74015	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://atlasmanagementtx.com/	biz@atlasmanagementtx.com							Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://atlasmanagementtx.com/ | https://explore.overturemaps.org/#id=4e942ad6-df19-45a1-b1d4-bb044ea74015	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5962	B	84	Kamloops	Canada	Aurora Ridge Chalet	Independent Hospitality	ski_resort	Lookout Ridge Chalet, Kamloops, BC	+17803800740	1			Good	AI property-video package			https://explore.overturemaps.org/#id=ed53a025-7601-4cda-90cf-c17f9837b5be	2026-08-15	New	Queue sync; recall-first; MASTER-deduped.	https://auroraridgechalet.com/	auroraridgechalet@gmail.com		https://www.instagram.com/auroraridgechalet/					Hospitality property	Email	High	Verified — queue sync + MASTER dedupe	https://auroraridgechalet.com/ | https://explore.overturemaps.org/#id=ed53a025-7601-4cda-90cf-c17f9837b5be | https://www.instagram.com/auroraridgechalet/	Public email/phone supplied by queue; no inference.	
5963	B	78	Cedar Park	United States	Austin Park Avenue Property Management	Property Manager — STR plausible	real_estate_agent	100 E Whitestone Blvd Ste 148 # # PMB 294, Cedar Park, TX	(512) 535-7300	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=947af841-7c85-44b7-af26-ec8bf6dc1cfc	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://austinparkave.com/	austinparkave@outlook.com							Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://austinparkave.com/ | https://explore.overturemaps.org/#id=947af841-7c85-44b7-af26-ec8bf6dc1cfc	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5964	B	78	Austin	United States	Austin Property Management Options	Property Manager — STR plausible	property_management	7800 Shoal Creek Blvd, Austin, TX	+15122509882	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=abbafc89-1073-4ee1-9900-2b7f6189ad6a	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://www.austinoptionsrealestate.com/	rose.optionsrealty@gmail.com							Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://www.austinoptionsrealestate.com/ | https://explore.overturemaps.org/#id=abbafc89-1073-4ee1-9900-2b7f6189ad6a	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5965	B	78	Leander	United States	AustinVestors Property Management	Property Manager — STR plausible	property_management	3835 CR-175, Leander, TX	+15126607368	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=c8015e83-5986-46e3-8ab9-f3dd99883088	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://www.austinvestors.com/	info@austinvestors.com							Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://www.austinvestors.com/ | https://explore.overturemaps.org/#id=c8015e83-5986-46e3-8ab9-f3dd99883088	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5966	B	78	Costa Mesa	United States	Au Terre Property Management	Property Manager — STR plausible	property_management	2973 Harbor Blvd, Costa Mesa, CA	+18004004855	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=e8788dfa-e07d-4e96-8013-e0bf8eeeafe8	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://www.auterreproperties.com/	info@auterreproperties.com							Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://www.auterreproperties.com/ | https://explore.overturemaps.org/#id=e8788dfa-e07d-4e96-8013-e0bf8eeeafe8	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5967	B	78	Houston	United States	Avan Property Management	Property Manager — STR plausible	property_management	1200 Blalock Rd, Houston, TX	+18324337171	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=9af73d0b-4e2a-4b59-b910-36956921b917	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://avanpropertymanagement.com/	info@avanpropertymanagement.com		https://www.instagram.com/avanpropertymanagement/					Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://avanpropertymanagement.com/ | https://explore.overturemaps.org/#id=9af73d0b-4e2a-4b59-b910-36956921b917 | https://www.instagram.com/avanpropertymanagement/	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
5968	B	78	Carlsbad	United States	Aviara Property Management	Property Manager — STR plausible	property_management	7040 Avenida Encinas, Carlsbad, CA	+17606529033	1			Possible	Validate STR / vacation-rental portfolio → AI property-video sample			https://explore.overturemaps.org/#id=c8280491-3a60-4cb2-bdeb-879d1f01f836	2026-08-15	New	Queue sync; recall-first ambiguous adjacency retained; MASTER-deduped.	https://aviarapropertymanagement.com/	derek@aviarapropertymanagement.com							Recall-first adjacent property-management signal	Email	Medium	Retained — recall-first queue sync + MASTER dedupe	https://aviarapropertymanagement.com/ | https://explore.overturemaps.org/#id=c8280491-3a60-4cb2-bdeb-879d1f01f836	Public email/phone supplied by queue; no inference. Ambiguous-but-plausible adjacency intentionally retained.	
