6928	A	91	Les Cabannes	Spain	Beille & Chioula		ski_resort	Plateau de Beille, Les Cabannes	33534093535	1			High				overture:51c42de7-4692-440f-a05d-f525f2df3f19	2026-08-15	New		http://www.beille.fr/	info@beille.fr									High	Verified	https://explore.overturemaps.org/#id=51c42de7-4692-440f-a05d-f525f2df3f19			domain:beille.fr	33534093535	beille.fr	beille chioula	Les Cabannes	Spain	Beille & Chioula	6928
6929	A	91	Ialysós	Greece	Bella Foresta Luxury Villas		hotel	Ialysós	306948286228	1			High				overture:57184f52-744b-4cfd-9f50-f2102bbbe53d	2026-08-15	New		http://www.bellaforesta.gr/	info@bellaforesta.gr		https://www.instagram.com/bellaforestavillas/							High	Verified	https://explore.overturemaps.org/#id=57184f52-744b-4cfd-9f50-f2102bbbe53d			domain:bellaforesta.gr	306948286228	bellaforesta.gr	bella foresta luxury villas	Ialysós	Greece	Bella Foresta Luxury Villas	6929
6930	B	78	Milwaukee	USA	Bella Property Management		property_management	2010 E Thomas Ave, Milwaukee, WI	14147085211	1			High				overture:9adbfced-64c7-4065-addd-a3e02d80c211	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://bellaprop.com/	murrayavenuepartnership@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=9adbfced-64c7-4065-addd-a3e02d80c211			domain:bellaprop.com	14147085211	bellaprop.com	bella property management	Milwaukee	USA	Bella Property Management	6930
6931	B	78	Troy	USA	Bellator Property Management		property_management	101 W Big Beaver Rd, Troy, MI	12482328666	1			High				overture:686a9366-c610-4e0a-ab1e-751e71bf07f3	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://BELLATORMGT.COM/	info@bellatormgt.com									Medium	Recall-first	https://explore.overturemaps.org/#id=686a9366-c610-4e0a-ab1e-751e71bf07f3			domain:bellatormgt.com	12482328666	bellatormgt.com	bellator property management	Troy	USA	Bellator Property Management	6931
6932	B	78	San Jose	USA	Bell Plaza Property Management		property_management	991 W Hedding St, San Jose, CA	14082794550	1			High				overture:99b92a79-1f41-4dd9-9742-029f0ea0de4a	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://bellplaza.com/prop.html	propmgmt@bellplaza.com									Medium	Recall-first	https://explore.overturemaps.org/#id=99b92a79-1f41-4dd9-9742-029f0ea0de4a			domain:bellplaza.com	14082794550	bellplaza.com	bell plaza property management	San Jose	USA	Bell Plaza Property Management	6932
6933	A	91	Ζάκυνθος	Greece	Belvedere Luxury Suites, Gerakas Zakynthos Island		hotel	Vasilikos Zakynthos, Ζάκυνθος	302695036061	1			High				overture:e627144d-7761-4321-9eb3-0b0650924292	2026-08-15	New		http://www.belvederezante.com/	gerakas.belvedere@gmail.com		https://www.instagram.com/gerakas.belvedere/							High	Verified	https://explore.overturemaps.org/#id=e627144d-7761-4321-9eb3-0b0650924292			domain:belvederezante.com	302695036061	belvederezante.com	belvedere luxury suites gerakas zakynthos island	Ζάκυνθος	Greece	Belvedere Luxury Suites, Gerakas Zakynthos Island	6933
6934	A	91	Gatlinburg	USA	Bent Creek Golf Village		resort	3919 E Parkway, Gatlinburg, TN	8654362875	1			High				overture:4f9e2933-1328-48a1-952f-dda972e449ed	2026-08-15	New		http://www.bentcreekgolf.com	bentcreekgc@yahoo.com		https://www.instagram.com/bentcreekgolfcourse/							High	Verified	https://explore.overturemaps.org/#id=4f9e2933-1328-48a1-952f-dda972e449ed			domain:bentcreekgolf.com	8654362875	bentcreekgolf.com	bent creek golf village	Gatlinburg	USA	Bent Creek Golf Village	6934
6935	B	78	Birmingham	United Kingdom	Bespace Property Management		property_management	55 Holloway Head, Birmingham, ENG	441213144338	1			High				overture:de84f2e3-12f7-4db8-a6d4-4cee1e33d891	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.bespace.uk/	alexbespace@gmail.com		https://www.instagram.com/bespacepropertymanagement/							Medium	Recall-first	https://explore.overturemaps.org/#id=de84f2e3-12f7-4db8-a6d4-4cee1e33d891			domain:bespace.uk	441213144338	bespace.uk	bespace property management	Birmingham	United Kingdom	Bespace Property Management	6935
6936	B	78	Liverpool	United Kingdom	Bespoke Sales Lettings and Property Management		real_estate_agent	352 Longmoor Lane, Liverpool, ENG	441513456554	1			High				overture:afd5d6ab-0a32-4be4-a95d-412daa9d8ae2	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.bespoke-lettings.co.uk/	sue@bespoke-lettings.co.uk									Medium	Recall-first	https://explore.overturemaps.org/#id=afd5d6ab-0a32-4be4-a95d-412daa9d8ae2			domain:bespoke-lettings.co.uk	441513456554	bespoke-lettings.co.uk	bespoke sales lettings and property management	Liverpool	United Kingdom	Bespoke Sales Lettings and Property Management	6936
6937	B	78	Brentwood	USA	Best Property Management		property_management	200 Sand Creek Rd, Brentwood, CA	19253922411	1			High				overture:cead95ec-1607-406c-8768-5df4148ea26b	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.BestProperty4u.com/	dustin@bestproperty4u.com		https://www.instagram.com/bestpropertymanagement/							Medium	Recall-first	https://explore.overturemaps.org/#id=cead95ec-1607-406c-8768-5df4148ea26b			domain:bestproperty4u.com	19253922411	bestproperty4u.com	best property management	Brentwood	USA	Best Property Management	6937
6938	A	91	Δημοτική Ενότητα Κυθήρων	Greece	Beta Villas Kythira		hotel	Δημοτική Ενότητα Κυθήρων	306942245525	1			High				overture:00256479-4f14-4a4c-a128-7179e6ef47a8	2026-08-15	New		http://www.betavillas.gr/	info@betavillas.gr		https://www.instagram.com/beta_villas_kythira/							High	Verified	https://explore.overturemaps.org/#id=00256479-4f14-4a4c-a128-7179e6ef47a8			domain:betavillas.gr	306942245525	betavillas.gr	beta villas kythira	Δημοτική Ενότητα Κυθήρων	Greece	Beta Villas Kythira	6938
6939	B	78	Santa Rosa	USA	Better Invested Property Management, Inc.		property_management	755 4th St, Santa Rosa, CA	17076156688	1			High				overture:eac9345c-5165-48cc-993e-72f459a4f6e7	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.betterinvestedpm.com/	info@betterinvestedpm.com		https://www.instagram.com/betterinvested/							Medium	Recall-first	https://explore.overturemaps.org/#id=eac9345c-5165-48cc-993e-72f459a4f6e7			domain:betterinvestedpm.com	17076156688	betterinvestedpm.com	better invested property management inc	Santa Rosa	USA	Better Invested Property Management, Inc.	6939
6940	A	91	Katákolon	Greece	Betty's Villas		hotel	M8Q8+74 Μπούκα, Katákolon	306937085377	1			High				overture:b0275890-3aa0-42bf-b199-f29473ff9fb4	2026-08-15	New		http://www.bettysvillas.gr/	info@bettysvillas.gr									High	Verified	https://explore.overturemaps.org/#id=b0275890-3aa0-42bf-b199-f29473ff9fb4			domain:bettysvillas.gr	306937085377	bettysvillas.gr	betty s villas	Katákolon	Greece	Betty's Villas	6940
6941	A	91	Ortaca	Greece	Beyaz Villas		hotel	Gül Sokak 23, Ortaca	441725514613	1			High				overture:5a545980-1097-46ad-9b91-0609f230aba7	2026-08-15	New		http://www.beyazvillas.com/	info@beyazvillas.com		https://www.instagram.com/beyazvillas/							High	Verified	https://explore.overturemaps.org/#id=5a545980-1097-46ad-9b91-0609f230aba7			domain:beyazvillas.com	441725514613	beyazvillas.com	beyaz villas	Ortaca	Greece	Beyaz Villas	6941
6942	A	91	Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου	Greece	Beyond Villas		hotel	Παραλία Μύλος Λευκάδος, Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου	306985019492	1			High				overture:e09e2e56-e824-4257-80e1-22fbf62b1be0	2026-08-15	New		http://www.beyond-villas.gr/en/index.php	info@beyond-villas.gr		https://www.instagram.com/beyondvillas/							High	Verified	https://explore.overturemaps.org/#id=e09e2e56-e824-4257-80e1-22fbf62b1be0			domain:beyond-villas.gr	306985019492	beyond-villas.gr	beyond villas	Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου	Greece	Beyond Villas	6942
6943	B	78	Sandy	USA	BFG Property Management		property_management	168 E Midvillage Blvd, Sandy, UT	13852534680	1			High				overture:769722f5-32ce-475c-ac05-ab8d1acf43c9	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://bfgpm.com/	support@bfgpm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=769722f5-32ce-475c-ac05-ab8d1acf43c9			domain:bfgpm.com	13852534680	bfgpm.com	bfg property management	Sandy	USA	BFG Property Management	6943
6944	B	78	Greater Sudbury	USA	BGL Property Management		property_management	198 Dell St, Greater Sudbury, ON	17056751155	1			High				overture:8e66ea5f-4d57-4ce9-90fe-f242a4f5a821	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.bglpropertymanagement.com/	jmgroom@bglpropertymanagement.com									Medium	Recall-first	https://explore.overturemaps.org/#id=8e66ea5f-4d57-4ce9-90fe-f242a4f5a821			domain:bglpropertymanagement.com	17056751155	bglpropertymanagement.com	bgl property management	Greater Sudbury	USA	BGL Property Management	6944
6945	B	78	Morehead City	USA	Bradberry Garner Property Management Group		property_management	5113 Hwy 70 W, Morehead City, NC	12525150052	1			High				overture:6e8132a4-15cf-4a59-8d6a-9cbb4b788a3f	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.bgpropertymanagementgroup.com/	info@bgpropertymanagementgroup.com									Medium	Recall-first	https://explore.overturemaps.org/#id=6e8132a4-15cf-4a59-8d6a-9cbb4b788a3f			domain:bgpropertymanagementgroup.com	12525150052	bgpropertymanagementgroup.com	bradberry garner property management group	Morehead City	USA	Bradberry Garner Property Management Group	6945
6946	A	91	Mountain City	USA	Bigfoot Mountain Vacation Rentals		lodging	596 Forge Creek Cir, Mountain City, TN	13215439414	1			High				overture:2ff22b8a-52f4-44ea-8f4a-b96eeb1c8030	2026-08-15	New		https://bigfootmountainvacationrentals.com/	bigfootmountainvacationrentals@gmail.com		https://www.instagram.com/BigfootMountainVacationRentals/							High	Verified	https://explore.overturemaps.org/#id=2ff22b8a-52f4-44ea-8f4a-b96eeb1c8030			domain:bigfootmountainvacationrentals.com	13215439414	bigfootmountainvacationrentals.com	bigfoot mountain vacation rentals	Mountain City	USA	Bigfoot Mountain Vacation Rentals	6946
6947	B	78	Indian Beach	USA	Toni Higgins, REALTOR/Broker Big Rock Real Estate and Property Management		real_estate_agent	1440 Salter Path Rd, Indian Beach, NC	19197495374	1			High				overture:d40b3e12-59f1-4975-adc2-c918cf8a1775	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.bigrockre.com/	ecp7040@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=d40b3e12-59f1-4975-adc2-c918cf8a1775			domain:bigrockre.com	19197495374	bigrockre.com	toni higgins realtor broker big rock real estate and property management	Indian Beach	USA	Toni Higgins, REALTOR/Broker Big Rock Real Estate and Property Management	6947
6948	A	91	Μύκονος	Greece	Bill and Coo Mykonos Villas		hotel	Megali Ammos, Μύκονος	302289026292	1			High				overture:fbfb07b7-2bd9-49d4-ad76-c6c1418ae280	2026-08-15	New		https://billandcoo.com/	info@billandcoo.com		https://www.instagram.com/billandcoowayoflife/							High	Verified	https://explore.overturemaps.org/#id=fbfb07b7-2bd9-49d4-ad76-c6c1418ae280			domain:billandcoo.com	302289026292	billandcoo.com	bill and coo mykonos villas	Μύκονος	Greece	Bill and Coo Mykonos Villas	6948
6949	A	91	Μύρινα	Greece	Lemnosthea Luxury Villas		lodging	Μύρινα	306948825868	1			High				overture:f193c72a-fac0-4d2a-b697-28143059ca85	2026-08-15	New		https://billandjohn.gr/accomodation/listings/greece/lemnos-island-4	info@billandjohn.gr		https://www.instagram.com/bill.and.john/							High	Verified	https://explore.overturemaps.org/#id=f193c72a-fac0-4d2a-b697-28143059ca85			domain:billandjohn.gr	306948825868	billandjohn.gr	lemnosthea luxury villas	Μύρινα	Greece	Lemnosthea Luxury Villas	6949
6950	A	91	Πέτρα	Greece	Birds Bay, Lesvos - Boutique Seaside Resort		beach_resort	Avlaki, Πέτρα		1			High				overture:04de243c-b8a5-479a-baf6-1fef7fa1a4a0	2026-08-15	New		http://www.birdsbay.gr/	info@birdsbay.gr									High	Verified	https://explore.overturemaps.org/#id=04de243c-b8a5-479a-baf6-1fef7fa1a4a0			domain:birdsbay.gr		birdsbay.gr	birds bay lesvos boutique seaside resort	Πέτρα	Greece	Birds Bay, Lesvos - Boutique Seaside Resort	6950
6951	B	78	Madison	USA	Birwood Property Management		property_management	3165 E Washington Ave, Madison, WI	16082414449	1			High				overture:d902bf58-0b06-4ec9-a3cc-d1f247b67c3b	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.birwood.net/	info@birwood.net									Medium	Recall-first	https://explore.overturemaps.org/#id=d902bf58-0b06-4ec9-a3cc-d1f247b67c3b			domain:birwood.net	16082414449	birwood.net	birwood property management	Madison	USA	Birwood Property Management	6951
6952	A	91	Sarajevo	Italy	Bjelasnica.ba		ski_resort	Babin do 42, Sarajevo	38763773666	1			High				overture:b9974975-2f38-4955-ab4d-3253eb306d86	2026-08-15	New		http://www.bjelasnica.ba/	mail@bjelasnica.ba		https://www.instagram.com/bjelasnica.ba/							High	Verified	https://explore.overturemaps.org/#id=b9974975-2f38-4955-ab4d-3253eb306d86			domain:bjelasnica.ba	38763773666	bjelasnica.ba	bjelasnica ba	Sarajevo	Italy	Bjelasnica.ba	6952
6953	B	78	Fort Collins	USA	Black Bear Real Estate and Property Management		property_management	500 E Vine Dr, Fort Collins, CO	19705569063	1			High				overture:92d1f347-a5cb-407f-9fba-1bfacc0224e1	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://blackbear-re.com/	jackson@blackbear-re.com									Medium	Recall-first	https://explore.overturemaps.org/#id=92d1f347-a5cb-407f-9fba-1bfacc0224e1			domain:blackbear-re.com	19705569063	blackbear-re.com	black bear real estate and property management	Fort Collins	USA	Black Bear Real Estate and Property Management	6953
6954	A	91	Webber Twp	USA	Black Bear Lodge Vacation Rentals		cabin	594 W 40th St, Webber Twp, MI	12699537949	1			High				overture:fa34dd8f-74de-47ba-a8fc-8887cee0f3b2	2026-08-15	New		http://Blackbearlodgevacationrentals.com/	blackbearlodge49304@gmail.com									High	Verified	https://explore.overturemaps.org/#id=fa34dd8f-74de-47ba-a8fc-8887cee0f3b2			domain:blackbearlodgevacationrentals.com	12699537949	blackbearlodgevacationrentals.com	black bear lodge vacation rentals	Webber Twp	USA	Black Bear Lodge Vacation Rentals	6954
6955	B	78	Phoenix	USA	BlackRoc Property Management		property_management	15825 S 46th St, Phoenix, AZ	14809401366	1			High				overture:94498795-db2a-4457-882f-3361d81731f5	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.blackrocpm.com/	dean@blackrocpm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=94498795-db2a-4457-882f-3361d81731f5			domain:blackrocpm.com	14809401366	blackrocpm.com	blackroc property management	Phoenix	USA	BlackRoc Property Management	6955
6956	B	78	Springville	USA	Blackstone Property Management PLLC		property_management	79 W 900 N, Springville, UT	18014738388	1			High				overture:76e82c48-4236-430d-a7f1-9447cea7a4c2	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://blackstoneut.com/	office@blackstoneut.com									Medium	Recall-first	https://explore.overturemaps.org/#id=76e82c48-4236-430d-a7f1-9447cea7a4c2			domain:blackstoneut.com	18014738388	blackstoneut.com	blackstone property management pllc	Springville	USA	Blackstone Property Management PLLC	6956
6957	B	78	Greenville	USA	Blackstream Property Management		property_management	20 Overbrook Ct, Greenville, SC	18647752476	1			High				overture:13b1d4e8-3e31-40f0-8c1d-afd5127f5d19	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.blackstreampm.com/	info@blackstreampm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=13b1d4e8-3e31-40f0-8c1d-afd5127f5d19			domain:blackstreampm.com	18647752476	blackstreampm.com	blackstream property management	Greenville	USA	Blackstream Property Management	6957
6958	B	78	Murphy	USA	Blaise Property Management LLC		landscaping	Murphy, NC	18286557833	1			High				overture:bba01778-aeea-44a3-a8a6-3b0cf825e7e6	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://blaisepropertymanagement.com/	blaiseproperty@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=bba01778-aeea-44a3-a8a6-3b0cf825e7e6			domain:blaisepropertymanagement.com	18286557833	blaisepropertymanagement.com	blaise property management llc	Murphy	USA	Blaise Property Management LLC	6958
6959	B	78	Holladay	USA	Blakemore Property Management		property_management	1949 E Murray Holladay Rd, Holladay, UT	18012561100	1			High				overture:b8cdddf6-fe43-4ebb-9e13-ec4601fc3a84	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.BlakemorePM.com/	pm@blakemorepm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=b8cdddf6-fe43-4ebb-9e13-ec4601fc3a84			domain:blakemorepm.com	18012561100	blakemorepm.com	blakemore property management	Holladay	USA	Blakemore Property Management	6959
6960	A	91	Γούβες	Greece	Ble Oneiro Luxury Villas		holiday_rental_home	Γούβες	306947129861	1			High				overture:238f90b0-0707-4f7d-9561-e026c0007864	2026-08-15	New		http://www.bleoneiro.gr/	info@bleoneiro.gr		https://www.instagram.com/ble_oneiro_luxury_villas/							High	Verified	https://explore.overturemaps.org/#id=238f90b0-0707-4f7d-9561-e026c0007864			domain:bleoneiro.gr	306947129861	bleoneiro.gr	ble oneiro luxury villas	Γούβες	Greece	Ble Oneiro Luxury Villas	6960
6961	A	91	Βάμος	Greece	Bleverde Villas		hotel	Gavalochori Vamos Postal Box 478, Βάμος	306985875903	1			High				overture:9d81b749-5a0a-4335-b7cb-712f35fbf50d	2026-08-15	New		http://www.bleverde.com/	info@bleverde.com		https://www.instagram.com/bleverde/							High	Verified	https://explore.overturemaps.org/#id=9d81b749-5a0a-4335-b7cb-712f35fbf50d			domain:bleverde.com	306985875903	bleverde.com	bleverde villas	Βάμος	Greece	Bleverde Villas	6961
6962	A	91	Jablanica	Italy	Blidinje Ski Resort		ski_resort	Risovac, Park prirode Blidinje, Jablanica	38739718514	1			High				overture:26d27c58-954e-4814-938e-8dfbd4177081	2026-08-15	New		http://www.blidinje.biz/	info@blidinje.biz		https://www.instagram.com/blidinjeskiandnature/							High	Verified	https://explore.overturemaps.org/#id=26d27c58-954e-4814-938e-8dfbd4177081			domain:blidinje.biz	38739718514	blidinje.biz	blidinje ski resort	Jablanica	Italy	Blidinje Ski Resort	6962
6963	B	78	Park City	USA	Blooming Property Management		property_management	1647 Short Line Rd, Park City, UT	14356496583	1			High				overture:fbcf6810-1eb2-4a0d-9b32-9412f3d0daba	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.bloomingpc.com	mike@bloomingpc.com		https://www.instagram.com/blooming_property_management/							Medium	Recall-first	https://explore.overturemaps.org/#id=fbcf6810-1eb2-4a0d-9b32-9412f3d0daba			domain:bloomingpc.com	14356496583	bloomingpc.com	blooming property management	Park City	USA	Blooming Property Management	6963
6964	B	78	Livonia	USA	BLS Property Management Co.		property_management	11908 Farmington Rd, Livonia, MI	17348381520	1			High				overture:7087f9f9-1e62-415b-bfbe-5104d452593d	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://blsmanagement.com/	clarice526@blsmanagement.com									Medium	Recall-first	https://explore.overturemaps.org/#id=7087f9f9-1e62-415b-bfbe-5104d452593d			domain:blsmanagement.com	17348381520	blsmanagement.com	bls property management co	Livonia	USA	BLS Property Management Co.	6964
6965	A	91	Πάρος	Greece	Blue Amaryllis Villas		hotel	Odos Amaryllis, Πάρος	4916095966857	1			High				overture:679e180e-8748-476f-9b9a-598f47188070	2026-08-15	New		http://www.blue-amaryllis.com/	info@blue-amaryllis.com		https://www.instagram.com/blueamaryllisvillas/							High	Verified	https://explore.overturemaps.org/#id=679e180e-8748-476f-9b9a-598f47188070			domain:blue-amaryllis.com	4916095966857	blue-amaryllis.com	blue amaryllis villas	Πάρος	Greece	Blue Amaryllis Villas	6965
6966	A	91	Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου	Greece	Blue Cave Villas		hotel	Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου	306957148645	1			High				overture:77698de8-27df-4a44-81cb-694e5c5f52b3	2026-08-15	New		http://www.bluecaveslefkada.com/	info@bluecaveslefkada.com									High	Verified	https://explore.overturemaps.org/#id=77698de8-27df-4a44-81cb-694e5c5f52b3			domain:bluecaveslefkada.com	306957148645	bluecaveslefkada.com	blue cave villas	Αποκεντρωμένη Διοίκηση Πελοποννήσου, Δυτικής Ελλάδας και Ιονίου	Greece	Blue Cave Villas	6966
6967	A	91	Περιφερειακή Ενότητα Ζακύνθου	Greece	Blue Caves Villas		hotel	Περιφερειακή Ενότητα Ζακύνθου	306932469717	1			High				overture:cc5cf52c-812d-488a-9a5d-bb9e112d93c5	2026-08-15	New		https://www.bluecavesvillas.gr/	info@bluecavesvillas.gr									High	Verified	https://explore.overturemaps.org/#id=cc5cf52c-812d-488a-9a5d-bb9e112d93c5			domain:bluecavesvillas.gr	306932469717	bluecavesvillas.gr	blue caves villas	Περιφερειακή Ενότητα Ζακύνθου	Greece	Blue Caves Villas	6967
6968	A	91	Αρκάδιοι	Greece	Blue Collection Resorts		hotel	Tsilivi, Αρκάδιοι	302695023110	1			High				overture:c51dbb18-12c1-4394-932c-d3e8231a94f3	2026-08-15	New		http://bluecollectionresorts.com/	info@bluecollectionresorts.com									High	Verified	https://explore.overturemaps.org/#id=c51dbb18-12c1-4394-932c-d3e8231a94f3			domain:bluecollectionresorts.com	302695023110	bluecollectionresorts.com	blue collection resorts	Αρκάδιοι	Greece	Blue Collection Resorts	6968
