	A	91	Keighley, West Yorkshire	United Kingdom	Haworth Holiday Lets		holiday_rental_home	63 Sun Street, Haworth	07770766671								overture:4533b63b-580b-45bb-b024-093a47bea3e9	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.haworthholidaylets.co.uk/			https://www.instagram.com/dewi11official/							Permissive	Qualification	https://explore.overturemaps.org/#id=4533b63b-580b-45bb-b024-093a47bea3e9; https://www.hotelsandresorts.mx/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:4533b63b-580b-45bb-b024-093a47bea3e9	haworthholidaylets.co.uk	07770766671	haworth holiday lets	Keighley, West Yorkshire	United Kingdom	PERMISSIVE	domain:haworthholidaylets.co.uk
	A	91	Hilo	USA	Hawaii Holiday Vacation Rentals		vacation_rental_agent	101 Aupuni St Ste 248	8089650400								overture:8a3c0b2f-1d76-42d4-8028-83cfd407dfe2	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.hawaiiholiday.com/			https://www.instagram.com/vacasa/							High	Verified	https://explore.overturemaps.org/#id=8a3c0b2f-1d76-42d4-8028-83cfd407dfe2; https://www.vacasa.com/usa/Big-Island?partnerid=213	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:8a3c0b2f-1d76-42d4-8028-83cfd407dfe2	hawaiiholiday.com	8089650400	hawaii holiday vacation rentals	Hilo	USA	HIGH	domain:hawaiiholiday.com
	A	91	San Antonio	USA	Harper Property Management		property_management	18756 Stone Oak Pkwy #102	2104837040								overture:bf8911b8-2162-4902-9d20-4d680ef3c0fb	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.harperpropertymanagement.com/			https://www.instagram.com/cbharperrealtors/							Permissive	Qualification	https://explore.overturemaps.org/#id=bf8911b8-2162-4902-9d20-4d680ef3c0fb; https://cbharper.com/rental	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:bf8911b8-2162-4902-9d20-4d680ef3c0fb	harperpropertymanagement.com	2104837040	harper property management	San Antonio	USA	PERMISSIVE	domain:harperpropertymanagement.com
	A	91	Hebden Bridge	United Kingdom	Hardcastle Crags Cottage - Luxury Holiday Let		hotel	2 Crimsworth Terrace, Hardcastle Crags	+447958336893								overture:7a831ade-0a33-44c1-a6e8-b10a8e2b2203	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.hardcastlecragscottage.co.uk/		http://www.hardcastlecragscottage.co.uk/contact								Permissive	Qualification	https://explore.overturemaps.org/#id=7a831ade-0a33-44c1-a6e8-b10a8e2b2203	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:7a831ade-0a33-44c1-a6e8-b10a8e2b2203	hardcastlecragscottage.co.uk	447958336893	hardcastle crags cottage luxury holiday let	Hebden Bridge	United Kingdom	PERMISSIVE	domain:hardcastlecragscottage.co.uk
	A	91	Captain Cook	USA	Vacation Rental South Kona		holiday_rental_home	87-3188 Iliili Rd S	+13302578814								overture:bd18db4a-5c1a-4c44-bacb-717851e76a75	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.halemelekohola.com		https://halemelekohola.com/contact-us								Permissive	Qualification	https://explore.overturemaps.org/#id=bd18db4a-5c1a-4c44-bacb-717851e76a75	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:bd18db4a-5c1a-4c44-bacb-717851e76a75	halemelekohola.com	13302578814	vacation rental south kona	Captain Cook	USA	PERMISSIVE	domain:halemelekohola.com
	A	91	Blairsden-Graeagle	USA	Graeagle Meadows Vacation Rentals and Real Estate		holiday_rental_home	6934 CA-89	+15308361100								overture:4b0c74fe-e25b-4b46-8bbe-e35e6e8ba835	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://graeaglevacationhomes.com			https://www.instagram.com/graeaglegetaways/							High	Verified	https://explore.overturemaps.org/#id=4b0c74fe-e25b-4b46-8bbe-e35e6e8ba835; https://www.graeaglegetaways.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:4b0c74fe-e25b-4b46-8bbe-e35e6e8ba835	graeaglevacationhomes.com	15308361100	graeagle meadows vacation rentals and real estate	Blairsden-Graeagle	USA	HIGH	domain:graeaglevacationhomes.com
	A	91	Conwy	United Kingdom	Gorse Hill Caravans Ltd.: Gorsehill Holiday Home Park		pet_boarding	Trefriw Road	01492593465								overture:d3f11a0e-a727-4d2e-ac82-8fa0574419df	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.gorsehill.co.uk/			https://www.instagram.com/north_wales_resorts/							High	Verified	https://explore.overturemaps.org/#id=d3f11a0e-a727-4d2e-ac82-8fa0574419df; https://northwalesresorts.co.uk/parks/gorsehill/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:d3f11a0e-a727-4d2e-ac82-8fa0574419df	gorsehill.co.uk	01492593465	gorse hill caravans ltd gorsehill holiday home park	Conwy	United Kingdom	HIGH	domain:gorsehill.co.uk
	A	91	Aberdeen	United Kingdom	Geraghty Gibb Property Management		property_management	70 Rosemount Place	+441224637000								overture:7af4043b-ea59-4b7f-8f47-00092e50a591	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.geraghty-gibb.co.uk/				https://www.facebook.com/groups/1458817746271712/						Permissive	Qualification	https://explore.overturemaps.org/#id=7af4043b-ea59-4b7f-8f47-00092e50a591; https://geraghty-gibb.co.uk/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:7af4043b-ea59-4b7f-8f47-00092e50a591	geraghty-gibb.co.uk	441224637000	geraghty gibb property management	Aberdeen	United Kingdom	PERMISSIVE	domain:geraghty-gibb.co.uk
	A	91	Koutouloufari, Hersonissos	Greece	Galaxy Villas Resort		resort	Agiou Konstantinou Str.	2897 022910								overture:1d7e8208-e001-4c9b-9265-c0dcdebd13eb	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.galaxy-villas.com			https://www.instagram.com/galaxy_suites_boutique_resort/							High	Verified	https://explore.overturemaps.org/#id=1d7e8208-e001-4c9b-9265-c0dcdebd13eb; https://thegalaxysuites.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:1d7e8208-e001-4c9b-9265-c0dcdebd13eb	galaxy-villas.com	2897022910	galaxy villas resort	Koutouloufari, Hersonissos	Greece	HIGH	domain:galaxy-villas.com
	A	91	Blacko	United Kingdom	Freedom Property Management		property_management	236 Gisburn Rd	01282 611292								overture:44f46ba2-1439-4be6-816d-36e1df64311a	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.freedompropertymaintenance.co.uk	info@freedompropertymaintenance.co.uk									Permissive	Qualification	https://explore.overturemaps.org/#id=44f46ba2-1439-4be6-816d-36e1df64311a; https://freedompropertymaintenance.co.uk/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:44f46ba2-1439-4be6-816d-36e1df64311a	freedompropertymaintenance.co.uk	01282611292	freedom property management	Blacko	United Kingdom	PERMISSIVE	domain:freedompropertymaintenance.co.uk
	A	91	Lloydminster	Canada	Executive Property Management		property_management	4921 49 Ave	(780) 522-2108								overture:237333aa-d22c-4f22-b5e9-e412f84b9dd2	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://www.executivepm.ca			https://www.instagram.com/epmcleaningservices/							Permissive	Qualification	https://explore.overturemaps.org/#id=237333aa-d22c-4f22-b5e9-e412f84b9dd2; https://theaddresspropertymanagement.ca/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:237333aa-d22c-4f22-b5e9-e412f84b9dd2	executivepm.ca	7805222108	executive property management	Lloydminster	Canada	PERMISSIVE	domain:executivepm.ca
	A	91	Strathcona County	Canada	Emily Loomis – REALTOR® & Property Manager – Kizmett Realty		property_management	206 Pembina Rd	+17805033030								overture:e748d66b-e303-4431-b275-dc7073289b70	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.EmilyLoomis.ca/		http://www.EmilyLoomis.ca/contact								Permissive	Qualification	https://explore.overturemaps.org/#id=e748d66b-e303-4431-b275-dc7073289b70	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:e748d66b-e303-4431-b275-dc7073289b70	emilyloomis.ca	17805033030	emily loomis realtor property manager kizmett realty	Strathcona County	Canada	PERMISSIVE	domain:emilyloomis.ca
	A	91	Liverpool	United Kingdom	Elite Stay Serviced Apartments - Temple Square Apartment			Flat 1, 3 Temple Square	01516650090								overture:be01f665-f7a2-4db7-8c2d-45b310b595f0	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.elitestay.co.uk/		http://www.elitestay.co.uk/contact								Permissive	Qualification	https://explore.overturemaps.org/#id=be01f665-f7a2-4db7-8c2d-45b310b595f0	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:be01f665-f7a2-4db7-8c2d-45b310b595f0	elitestay.co.uk	01516650090	elite stay serviced apartments temple square apartment	Liverpool	United Kingdom	PERMISSIVE	domain:elitestay.co.uk
	A	91	Edmonton	Canada	Edmonton Property Management		property_management	8724 91 St NW	+17809881100								overture:a917916f-d904-48e3-9f73-32cc89e033b8	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://WWW.EDMONTONPROPERTYMGMT.COM/		https://www.edmontonpropertymgmt.com/about-us								Permissive	Qualification	https://explore.overturemaps.org/#id=a917916f-d904-48e3-9f73-32cc89e033b8	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:a917916f-d904-48e3-9f73-32cc89e033b8	edmontonpropertymgmt.com	17809881100	edmonton property management	Edmonton	Canada	PERMISSIVE	domain:edmontonpropertymgmt.com
	A	91	Manchester	United Kingdom	Edge Property Management		property_management	Stiltz Building, Ledson Road	01619456919								overture:7204ce25-6bcd-4f56-978c-be692786bb68	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.edgepmc.com/		https://www.edgepmc.com/about-us/								Permissive	Qualification	https://explore.overturemaps.org/#id=7204ce25-6bcd-4f56-978c-be692786bb68	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:7204ce25-6bcd-4f56-978c-be692786bb68	edgepmc.com	01619456919	edge property management	Manchester	United Kingdom	PERMISSIVE	domain:edgepmc.com
	A	91	Edmonton	Canada	Davies Property Management		property_management	10114 156 Street Northwest #203	7804842866								overture:095ca978-61db-4553-8a14-d6cfd0ce45bf	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.daviesmanagement.com/		https://www.daviesmanagement.com/about								Permissive	Qualification	https://explore.overturemaps.org/#id=095ca978-61db-4553-8a14-d6cfd0ce45bf	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:095ca978-61db-4553-8a14-d6cfd0ce45bf	daviesmanagement.com	7804842866	davies property management	Edmonton	Canada	PERMISSIVE	domain:daviesmanagement.com
	A	91	Anstruther	United Kingdom	Crail Maltings Holiday Home		hotel	4 The Maltings	+447855314305								overture:adc1a1d9-da29-4379-9a12-4b981f16ba88	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://Crailmaltings.co.uk/		https://www.crailmaltings.co.uk/contact-us								High	Verified	https://explore.overturemaps.org/#id=adc1a1d9-da29-4379-9a12-4b981f16ba88	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:adc1a1d9-da29-4379-9a12-4b981f16ba88	crailmaltings.co.uk	447855314305	crail maltings holiday home	Anstruther	United Kingdom	HIGH	domain:crailmaltings.co.uk
	A	91	Oldham	United Kingdom	Cousins Estate Agents, Valuations, Lettings, Property Management, Commercial Lettings		b2b_business_management_service	102 High St	01616287660								overture:54d8c95e-ee50-4ca3-ac94-ae02ebe0b58f	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://www.cousins.uk/			https://www.instagram.com/cousinsestateagents/							Permissive	Qualification	https://explore.overturemaps.org/#id=54d8c95e-ee50-4ca3-ac94-ae02ebe0b58f; https://cousins.co.uk/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:54d8c95e-ee50-4ca3-ac94-ae02ebe0b58f	cousins.uk	01616287660	cousins estate agents valuations lettings property management commercial lettings	Oldham	United Kingdom	PERMISSIVE	domain:cousins.uk
	A	91	Edmonton	Canada	Capstone Property Management		property_management	201, 10545 108 Street NW	8666661312								overture:df1eaf80-5e6b-4bec-9bca-9f2ff2025db5	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.cap-stone.ca/	keith@cap-stone.ca									Permissive	Qualification	https://explore.overturemaps.org/#id=df1eaf80-5e6b-4bec-9bca-9f2ff2025db5; https://www.cap-stone.ca/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference. Public business email recovered from first-party website; no inference.				overture:df1eaf80-5e6b-4bec-9bca-9f2ff2025db5	cap-stone.ca	8666661312	capstone property management	Edmonton	Canada	PERMISSIVE	domain:cap-stone.ca
	A	91	Carson City	USA	Bobcat Property Management		property_management	508 N Curry St	+17754610081								overture:03c1f281-1ecd-4493-add6-5788ff4c1d0e	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.bobcatpropertymanagement.com/			https://www.instagram.com/bobcatpropertymanagement/							Permissive	Qualification	https://explore.overturemaps.org/#id=03c1f281-1ecd-4493-add6-5788ff4c1d0e; https://www.carsonscitypropertymanagement.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:03c1f281-1ecd-4493-add6-5788ff4c1d0e	bobcatpropertymanagement.com	17754610081	bobcat property management	Carson City	USA	PERMISSIVE	domain:bobcatpropertymanagement.com
	A	91	San Antonio	USA	Bluebonnet Property Management		property_management	500 N Loop 1604 E	+12105916097								overture:433c9979-c579-4eae-81b6-79218d80120b	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://www.bluebonnetpm.com/vacancies		https://www.bluebonnetpm.com/about-us								Medium	Recall-first	https://explore.overturemaps.org/#id=433c9979-c579-4eae-81b6-79218d80120b	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:433c9979-c579-4eae-81b6-79218d80120b	bluebonnetpm.com	12105916097	bluebonnet property management	San Antonio	USA	MEDIUM	domain:bluebonnetpm.com
	A	91	Blackpool	United Kingdom	Blackpool Self Catering Holiday Association		bed_and_breakfast	3/Palladium Buildings, Waterloo Rd	01253 298888								overture:86f3adcc-1547-4779-bb8e-2720bd05a9c9	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.blackpool-selfcateringholiday.com		http://www.blackpool-selfcateringholiday.com/contact								Permissive	Qualification	https://explore.overturemaps.org/#id=86f3adcc-1547-4779-bb8e-2720bd05a9c9	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:86f3adcc-1547-4779-bb8e-2720bd05a9c9	blackpool-selfcateringholiday.com	01253298888	blackpool self catering holiday association	Blackpool	United Kingdom	PERMISSIVE	domain:blackpool-selfcateringholiday.com
	A	91	Pahoa	USA	Hawaii Holiday Vacation Rentals		holiday_rental_home	15-136 Alu Lepe St	+18089650400								overture:1d9250bf-61b1-48e8-ba75-163b195be38b	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://bigislandvacationrentals.com			https://www.instagram.com/vacasa/							High	Verified	https://explore.overturemaps.org/#id=1d9250bf-61b1-48e8-ba75-163b195be38b; https://www.vacasa.com/usa/Big-Island?partnerid=205	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:1d9250bf-61b1-48e8-ba75-163b195be38b	bigislandvacationrentals.com	18089650400	hawaii holiday vacation rentals	Pahoa	USA	HIGH	domain:bigislandvacationrentals.com
	A	91	Edmonton	Canada	Artis Reit Property Management Division		property_management	101-13245 140 Ave NW	7807023066								overture:6bdebae8-250f-4ae0-80c7-6abea6149682	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.artisreit.com/		https://www.artisreit.com/investor-link/contact-information/								Permissive	Qualification	https://explore.overturemaps.org/#id=6bdebae8-250f-4ae0-80c7-6abea6149682	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:6bdebae8-250f-4ae0-80c7-6abea6149682	artisreit.com	7807023066	artis reit property management division	Edmonton	Canada	PERMISSIVE	domain:artisreit.com
	A	91	Blackpool	United Kingdom	Aparthotel Blackpool		lodging	8 Osborne Road	+441253365994								overture:60cb5ea8-e640-4704-ae55-eb818a23272a	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://aparthotelblackpool.co.uk/						http://aparthotelblackpool.co.uk/quality-rooms.php				High	Verified	https://explore.overturemaps.org/#id=60cb5ea8-e640-4704-ae55-eb818a23272a	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:60cb5ea8-e640-4704-ae55-eb818a23272a	aparthotelblackpool.co.uk	441253365994	aparthotel blackpool	Blackpool	United Kingdom	HIGH	domain:aparthotelblackpool.co.uk
	A	91	Aberdeen	United Kingdom	A M Property Management Services		real_estate_agent	15 Menzies Rd	01224 893330								overture:8d6b01d1-5531-4b74-82b7-f0afad4e40ca	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.ampropertymanagement.co.uk		https://www.ampropertymanagement.co.uk/contact								Permissive	Qualification	https://explore.overturemaps.org/#id=8d6b01d1-5531-4b74-82b7-f0afad4e40ca	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:8d6b01d1-5531-4b74-82b7-f0afad4e40ca	ampropertymanagement.co.uk	01224893330	a m property management services	Aberdeen	United Kingdom	PERMISSIVE	domain:ampropertymanagement.co.uk
	A	91	St Helens	United Kingdom	20Property Management		real_estate_agent	Gb									overture:e19e5568-c226-40d4-9a15-337920431334	2026-08-15T13:51:02.020466Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://www.20propertymanagement.com/		https://www.20propertymanagement.com/contact-us	https://www.instagram.com/wixstudio/							High	Verified	https://explore.overturemaps.org/#id=e19e5568-c226-40d4-9a15-337920431334; https://www.20propertymanagement.com/	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:e19e5568-c226-40d4-9a15-337920431334	20propertymanagement.com		20property management	St Helens	United Kingdom	HIGH	domain:20propertymanagement.com
	A	91	Oakhurst	USA	Yosemite Vacation Homes		holiday_rental_home	40148 Highway 41	+15596832444								overture:776b97de-bfff-496d-8a45-c392a8bcb6f2	2026-08-15T13:43:33.049860Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	https://yosemitevacationhomes.com			https://www.instagram.com/vacasa/							High	Verified	https://explore.overturemaps.org/#id=776b97de-bfff-496d-8a45-c392a8bcb6f2; https://www.vacasa.com/usa/Yosemite-National-Park?partnerid=1902	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:776b97de-bfff-496d-8a45-c392a8bcb6f2	yosemitevacationhomes.com	15596832444	yosemite vacation homes	Oakhurst	USA	HIGH	domain:yosemitevacationhomes.com
	A	91	Arlington	Canada	Windermere Property Management / North Sound		property_management	210 E Burke Ave	3604350700								overture:090eb463-5aea-4fc9-9bd8-b0e140d6dd55	2026-08-15T13:43:33.049860Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.wpmnorthsound.com/		https://www.wpmnorthsound.com/contact								Medium	Recall-first	https://explore.overturemaps.org/#id=090eb463-5aea-4fc9-9bd8-b0e140d6dd55	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:090eb463-5aea-4fc9-9bd8-b0e140d6dd55	wpmnorthsound.com	3604350700	windermere property management north sound	Arlington	Canada	MEDIUM	domain:wpmnorthsound.com
	A	91	Mars Hill	USA	Wolf Laurel Ski Resorts		ski_resort	3461 Puncheon Fork Rd	+18286893322								overture:be4de465-3627-4a2e-9577-304596f84a59	2026-08-15T13:43:33.049860Z		Canonical queue drain | fit A | GitHub MASTER dedupe passed	http://www.wolfmountainrealty.com		https://www.wolfmountainrealty.com/about/								High	Verified	https://explore.overturemaps.org/#id=be4de465-3627-4a2e-9577-304596f84a59	Public Overture website; no usable Overture email. First-party public contact crawl required; no inference.				overture:be4de465-3627-4a2e-9577-304596f84a59	wolfmountainrealty.com	18286893322	wolf laurel ski resorts	Mars Hill	USA	HIGH	domain:wolfmountainrealty.com
