	B	78		France	Najeti Golf Hotel de Valescure		hotel										Q111390352	2026-08-16T19:58:38.267629Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.valescure.najeti.fr/		https://www.valescure.najeti.fr/acces-contact/	https://www.instagram.com/golfhoteldevalescureetspanuxe/	https://www.facebook.com/golfhoteldevalescure/						High	Verified	http://www.wikidata.org/entity/Q111390352; https://www.valescure.najeti.fr/	Wikidata structured evidence; country=Q142; class=Q27686; official website property P856.				q111390352	najeti.fr		najeti golf hotel de valescure		France	HIGH	domain:najeti.fr
	B	78		France	Molitor Paris - MGallery		hotel										Q111390643	2026-08-16T19:58:38.267629Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.molitorparis.com/en/hotel/		https://www.molitorparis.com/en/contact/	https://www.instagram.com/molitorparis/	https://www.facebook.com/MolitorParisMGallery/						High	Verified	http://www.wikidata.org/entity/Q111390643; https://www.molitorparis.com/en/hotel/	Wikidata structured evidence; country=Q142; class=Q27686; official website property P856.				q111390643	molitorparis.com		molitor paris mgallery		France	HIGH	domain:molitorparis.com
	B	78		France	Courchevel		resort										Q26270929	2026-08-16T19:58:38.267629Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.mairie-courchevel.com/	cpa@mairie-courchevel.com	https://courchevelparcauto.mairie-courchevel.com/mentions-legales.html		https://www.facebook.com/MairiedeCourchevel/						Permissive	Qualification	http://www.wikidata.org/entity/Q26270929; https://www.mairie-courchevel.com/; https://courchevelparcauto.mairie-courchevel.com/mentions-legales.html	Wikidata structured evidence; country=Q142; class=Q875157; official website property P856. Public business email recovered from first-party website; no inference.				q26270929	mairie-courchevel.com		courchevel		France	PERMISSIVE	domain:mairie-courchevel.com
	B	78		France	Schnepfenried		resort										Q28041177	2026-08-16T19:58:38.267629Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.leschnepf.com/		https://www.leschnepf.com/ete/contact-schnepf	https://www.instagram.com/leschnepf/	https://www.facebook.com/leschnepf/						Permissive	Qualification	http://www.wikidata.org/entity/Q28041177; https://www.leschnepf.com/	Wikidata structured evidence; country=Q142; class=Q875157; official website property P856.				q28041177	leschnepf.com		schnepfenried		France	PERMISSIVE	domain:leschnepf.com
	B	78		France	Van der Valk Hotel Saint - Aygulf		hotel										Q80207108	2026-08-16T19:58:38.267629Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.hotelstaygulf.fr		https://www.hotelstaygulf.fr/contact	https://www.instagram.com/valkaygulf/	https://www.facebook.com/vandervalkstaygulf/						High	Verified	http://www.wikidata.org/entity/Q80207108; https://www.hotelstaygulf.fr/; https://www.hotelstaygulf.fr	Wikidata structured evidence; country=Q142; class=Q27686; official website property P856.				q80207108	hotelstaygulf.fr		van der valk hotel saint aygulf		France	HIGH	domain:hotelstaygulf.fr
	B	78		France	Hotel des Causses		hotel										Q106538795	2026-08-16T19:58:38.267629Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.hoteldescausses.com	contact@hoteldescausses.com	https://www.hoteldescausses.com/		https://www.facebook.com/HotelDesCausses/						High	Verified	http://www.wikidata.org/entity/Q106538795; https://www.hoteldescausses.com	Wikidata structured evidence; country=Q142; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q106538795	hoteldescausses.com		hotel des causses		France	HIGH	domain:hoteldescausses.com
	B	78		France	Hôtel Lyon-Est		hotel										Q26932331	2026-08-16T19:58:38.267629Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.hotel-lyon-est.com/	contact@hotel-lyon-est.com	https://www.hotel-lyon-est.com/404		https://www.facebook.com/logislyonest/						High	Verified	http://www.wikidata.org/entity/Q26932331; https://www.hotel-lyon-est.com/	Wikidata structured evidence; country=Q142; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q26932331	hotel-lyon-est.com		hotel lyon est		France	HIGH	domain:hotel-lyon-est.com
	B	78		France	Hôtel Kermor		hotel										Q111876919	2026-08-16T19:58:38.267629Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.hotel-kermor.com/	contact@hotel-kermor.com	https://www.hotel-kermor.com/378-contact.html		https://www.facebook.com/H%C3%B4tel-Kermoor-127295814361739/						High	Verified	http://www.wikidata.org/entity/Q111876919; https://www.hotel-kermor.com/	Wikidata structured evidence; country=Q142; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q111876919	hotel-kermor.com		hotel kermor		France	HIGH	domain:hotel-kermor.com
	B	78		France	Château de la Villedubois		hotel										Q112016968	2026-08-16T19:58:38.267629Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.chateaudelavilledubois.com		https://www.chateaudelavilledubois.com/contact/	https://www.instagram.com/chateau_de_la_villedubois/	https://www.facebook.com/Ch%C3%A2teau-de-La-Villedubois-719572045141988/						High	Verified	http://www.wikidata.org/entity/Q112016968; https://www.chateaudelavilledubois.com/; https://www.chateaudelavilledubois.com	Wikidata structured evidence; country=Q142; class=Q27686; official website property P856.				q112016968	chateaudelavilledubois.com		chateau de la villedubois		France	HIGH	domain:chateaudelavilledubois.com
	B	78		France	Q97292868		hotel										Q97292868	2026-08-16T19:58:38.267629Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.chaletrefugedechamoissiere.fr/	chaletrefugechamoissiere@gmail.com	https://www.chaletrefugedechamoissiere.fr/about/		https://www.facebook.com/chaletrefugechamoissiere/						Permissive	Qualification	http://www.wikidata.org/entity/Q97292868; https://www.chaletrefugedechamoissiere.fr/; https://www.chaletrefugedechamoissiere.fr/contact/	Wikidata structured evidence; country=Q142; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q97292868	chaletrefugedechamoissiere.fr		q97292868		France	PERMISSIVE	domain:chaletrefugedechamoissiere.fr
	B	78		France	Hotel Bourgogne & Montana		hotel										Q111390752	2026-08-16T19:58:38.267629Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.bourgogne-montana.com/	resa@bourgogne-montana.com	https://www.bourgogne-montana.com/contact	https://www.instagram.com/bmhotel/							High	Verified	http://www.wikidata.org/entity/Q111390752; https://www.bourgogne-montana.com/	Wikidata structured evidence; country=Q142; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q111390752	bourgogne-montana.com		hotel bourgogne montana		France	HIGH	domain:bourgogne-montana.com
	B	78		France	Hôtel Au Vieux Morvan		hotel										Q17630177	2026-08-16T19:58:38.267629Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.auvieuxmorvan.com/		https://www.auvieuxmorvan.com/hotel-restaurant-morvan/contacter-hotel-musee-septennat	https://www.instagram.com/auvieuxmorvan/	https://www.facebook.com/AuVieuxMorvan/						High	Verified	http://www.wikidata.org/entity/Q17630177; https://www.auvieuxmorvan.com/	Wikidata structured evidence; country=Q142; class=Q27686; official website property P856.				q17630177	auvieuxmorvan.com		hotel au vieux morvan		France	HIGH	domain:auvieuxmorvan.com
	B	78		Italy	Alta Badia		resort										Q433534	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.south-tirol.com/ski-holidays-south-tyrol/skiing/alta-badia			https://www.instagram.com/ilovesuedtirol/	https://www.facebook.com/ilovesuedtirol/		https://www.south-tirol.com/accommodations/dolomites/apartments				High	Verified	http://www.wikidata.org/entity/Q433534; https://www.south-tirol.com/ski-holidays-south-tyrol/skiing/alta-badia	Wikidata structured evidence; country=Q38; class=Q875157; official website property P856.				q433534	south-tirol.com		alta badia		Italy	HIGH	domain:south-tirol.com
	B	78		Italy	Rifugio Malinvern		hotel										Q3935547	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.rifugiomalinvern.it/	infomalinvern@gmail.com		https://www.instagram.com/rifugiomalinvern/	https://www.facebook.com/rifugiomalinvern/						Medium	Recall-first	http://www.wikidata.org/entity/Q3935547; https://www.rifugiomalinvern.it/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q3935547	rifugiomalinvern.it		rifugio malinvern		Italy	MEDIUM	domain:rifugiomalinvern.it
	B	78		Italy	Rifugio Granero		hotel										Q428495	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.rifugiogranero.com/			https://www.instagram.com/rifugiogranero/	https://www.facebook.com/rifugio.granero/	https://api.whatsapp.com/send?phone=393714579535					Permissive	Qualification	http://www.wikidata.org/entity/Q428495; https://www.rifugiogranero.com/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856.				q428495	rifugiogranero.com		rifugio granero		Italy	PERMISSIVE	domain:rifugiogranero.com
	B	78		Italy	Rifugio Città di Fiume		hotel										Q3935463	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.rifugiocittadifiume.it	info@rifugiocittadifiume.it	https://rifugiocittadifiume.it/wp-content/plugins/booking/css/client.css?ver=9.9.1				https://rifugiocittadifiume.it/wp-content/plugins/booking/css/client.css?ver=9.9.1				Medium	Recall-first	http://www.wikidata.org/entity/Q3935463; https://rifugiocittadifiume.it/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q3935463	rifugiocittadifiume.it		rifugio citta di fiume		Italy	MEDIUM	domain:rifugiocittadifiume.it
	B	78		Italy	Q1701187		hotel										Q1701187	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.refugevieuxcrest.com/	info@refugevieuxcrest.com	https://www.refugevieuxcrest.com/en/contacts/				https://www.refugevieuxcrest.com/en/rooms/				Permissive	Qualification	http://www.wikidata.org/entity/Q1701187; https://www.refugevieuxcrest.com/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q1701187	refugevieuxcrest.com		q1701187		Italy	PERMISSIVE	domain:refugevieuxcrest.com
	B	78		Italy	Lavarellahütte		hotel										Q1606681	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.lavarella.it/	rifugio@lavarella.it			https://www.facebook.com/pages/Ücia-Lavarella/804932839540097/		https://lavarella.it/en/book-online				Permissive	Qualification	http://www.wikidata.org/entity/Q1606681; https://lavarella.it/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q1606681	lavarella.it		lavarellahutte		Italy	PERMISSIVE	domain:lavarella.it
	B	78		Italy	Hotel Excelsior		hotel										Q1542590	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.hotelexcelsiorvenezia.com/		https://www.hotelexcelsiorvenezia.com/contact-us/	https://www.instagram.com/excelsiorvenice/			https://www.hotelexcelsiorvenezia.com/rooms-and-suites/				High	Verified	http://www.wikidata.org/entity/Q1542590; https://www.hotelexcelsiorvenezia.com/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856.				q1542590	hotelexcelsiorvenezia.com		hotel excelsior		Italy	HIGH	domain:hotelexcelsiorvenezia.com
	B	78		Italy	Landshuter Europahütte		hotel										Q1803865	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.europahuette.it/	info@europahuette.it	https://www.europahuette.it/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.2.2		https://www.facebook.com/Europahütte-Rifugio-Europa-442296619115165/						Permissive	Qualification	http://www.wikidata.org/entity/Q1803865; https://www.europahuette.it/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q1803865	europahuette.it		landshuter europahutte		Italy	PERMISSIVE	domain:europahuette.it
	B	78		Italy	Dürrensteinhütte		hotel										Q910174	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.vallandro.it	info@vallandro.it		https://www.instagram.com/duerrensteinhuette/	https://www.facebook.com/people/D%C3%BCrrensteinh%C3%BCtte-Rifugio-Vallandro/100043577426319/						High	Verified	http://www.wikidata.org/entity/Q910174; https://www.vallandro.it/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q910174	vallandro.it		durrensteinhutte		Italy	HIGH	domain:vallandro.it
	B	78		Italy	Schlernhaus		hotel										Q1583697	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.schlernhaus.it	info@schlernhaus.it		https://www.instagram.com/schlernhaus_rifugiobolzano/	https://www.facebook.com/schlernhaus/						High	Verified	http://www.wikidata.org/entity/Q1583697; https://www.schlernhaus.it/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q1583697	schlernhaus.it		schlernhaus		Italy	HIGH	domain:schlernhaus.it
	B	78		Italy	Refuge Victor-Emmanuel II		hotel										Q1448718	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.rifugiovittorioemanuele.com/	info@rifugiovittorioemanuele.com		https://www.instagram.com/rifugiovittorioemanuele/	https://www.facebook.com/rifugiovittorioemanuele/						Permissive	Qualification	http://www.wikidata.org/entity/Q1448718; https://www.rifugiovittorioemanuele.com/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q1448718	rifugiovittorioemanuele.com		refuge victor emmanuel ii		Italy	PERMISSIVE	domain:rifugiovittorioemanuele.com
	B	78		Italy	Rifugio Velo della Madonna		hotel										Q2152728	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.rifugiovelodellamadonna.it/	info@rifugiovelodellamadonna.it		https://www.instagram.com/rifugioalvelo/	https://www.facebook.com/www.rifugiovelodellamadonna.it/						Permissive	Qualification	http://www.wikidata.org/entity/Q2152728; https://www.rifugiovelodellamadonna.it/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q2152728	rifugiovelodellamadonna.it		rifugio velo della madonna		Italy	PERMISSIVE	domain:rifugiovelodellamadonna.it
	B	78		Italy	Rifugio Vallanta		hotel										Q1692274	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.rifugiovallanta.it	rifugio.vallanta@gmail.com		https://www.instagram.com/rifugio.vallanta/	https://www.facebook.com/www.rifugiovallanta.it/						Permissive	Qualification	http://www.wikidata.org/entity/Q1692274; https://www.rifugiovallanta.it/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q1692274	rifugiovallanta.it		rifugio vallanta		Italy	PERMISSIVE	domain:rifugiovallanta.it
	B	78		Italy	Rifugio Ponti		hotel										Q3935448	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.rifugioponti.it	gestore@rifugioponti.it	https://www.rifugioponti.it/contact		https://www.facebook.com/rifugioponti/						Permissive	Qualification	http://www.wikidata.org/entity/Q3935448; https://www.rifugioponti.it/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q3935448	rifugioponti.it		rifugio ponti		Italy	PERMISSIVE	domain:rifugioponti.it
	B	78		Italy	Überetscher Hütte		hotel										Q331665	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.rifugiooltradigealroen.it/	info@rifugiooltradigealroen.it		https://www.instagram.com/rifugio_oltradige_uberetscher/	https://www.facebook.com/rifugiooltradige/						Permissive	Qualification	http://www.wikidata.org/entity/Q331665; https://www.rifugiooltradigealroen.it/index.php/it/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q331665	rifugiooltradigealroen.it		uberetscher hutte		Italy	PERMISSIVE	domain:rifugiooltradigealroen.it
	B	78		Italy	Rifugio Monzino		hotel										Q1141333	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.rifugiomonzino.com	info@rifugiomonzino.com		https://www.instagram.com/rifugio_monzino/	https://www.facebook.com/pages/Rifugio-Monzino/104501702916771/						Permissive	Qualification	http://www.wikidata.org/entity/Q1141333; https://www.rifugiomonzino.com/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q1141333	rifugiomonzino.com		rifugio monzino		Italy	PERMISSIVE	domain:rifugiomonzino.com
	B	78		Italy	Rifugio Maria Luisa		hotel										Q3935556	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	https://www.rifugiomarialuisa.it/	info@rifugiomarialuisa.it		https://www.instagram.com/rifugiomarialuisa/	https://www.facebook.com/rifugiomarialuisa/						Permissive	Qualification	http://www.wikidata.org/entity/Q3935556; https://www.rifugiomarialuisa.it/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q3935556	rifugiomarialuisa.it		rifugio maria luisa		Italy	PERMISSIVE	domain:rifugiomarialuisa.it
	B	78		Italy	Rifugio Dante Livio Bianco		hotel										Q3935474	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.rifugioliviobianco.com/	rifugiodanteliviobianco@gmail.com		https://www.instagram.com/rifugiodanteliviobianco/	https://www.facebook.com/groups/75919003034/						Permissive	Qualification	http://www.wikidata.org/entity/Q3935474; https://rifugioliviobianco.com/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q3935474	rifugioliviobianco.com		rifugio dante livio bianco		Italy	PERMISSIVE	domain:rifugioliviobianco.com
	B	78		Italy	Rifugio Franz Kostner al Vallon		hotel										Q1445876	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.rifugiokostner.it	info@rifugiokostner.it		https://www.instagram.com/rifugiokostner/	https://www.facebook.com/Rifugio-Franz-Kostner-418311194870661/						Medium	Recall-first	http://www.wikidata.org/entity/Q1445876; https://rifugiokostner.it/en	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q1445876	rifugiokostner.it		rifugio franz kostner al vallon		Italy	MEDIUM	domain:rifugiokostner.it
	B	78		Italy	Rifugio Gerli-Porro		hotel										Q3935503	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.rifugiogerliporro.it	info@rifugiogerliporro.it		https://www.instagram.com/gerliporro/	https://www.facebook.com/gerliporro/						Permissive	Qualification	http://www.wikidata.org/entity/Q3935503; https://www.rifugiogerliporro.it/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q3935503	rifugiogerliporro.it		rifugio gerli porro		Italy	PERMISSIVE	domain:rifugiogerliporro.it
	B	78		Italy	Rifugio Fanes		hotel										Q1395510	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.rifugiofanes.com	info@rifugiofanes.com		https://www.instagram.com/rifugiofanes/	https://www.facebook.com/RegnDeFanes/						Permissive	Qualification	http://www.wikidata.org/entity/Q1395510; https://www.rifugiofanes.com/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q1395510	rifugiofanes.com		rifugio fanes		Italy	PERMISSIVE	domain:rifugiofanes.com
	B	78		Italy	Chabod Hut		hotel										Q838240	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.rifugiochabod.com	info.rifugiochabod@gmail.com	https://www.rifugiochabod.com/contatti/		https://www.facebook.com/pages/category/Landmark---Historical-Place/Rifugio-Chabod-766006330079165/						Medium	Recall-first	http://www.wikidata.org/entity/Q838240; https://www.rifugiochabod.com/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q838240	rifugiochabod.com		chabod hut		Italy	MEDIUM	domain:rifugiochabod.com
	B	78		Italy	Q3935432		hotel										Q3935432	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.rifugiocarducci.eu	rifugiocarducci@gmail.com		https://www.instagram.com/rifugiocarducci/	https://www.facebook.com/rifugiocarducci/						Permissive	Qualification	http://www.wikidata.org/entity/Q3935432; http://www.rifugiocarducci.eu/; http://www.rifugiocarducci.eu	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q3935432	rifugiocarducci.eu		q3935432		Italy	PERMISSIVE	domain:rifugiocarducci.eu
	B	78		Italy	Seekofelhütte		hotel										Q2265128	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.rifugiobiella.it		https://rifugiobiella.it/contattaci/	https://www.instagram.com/rifugio_biella_2.0/	https://www.facebook.com/rifugiobiella2.0/						Permissive	Qualification	http://www.wikidata.org/entity/Q2265128; https://rifugiobiella.it/	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856.				q2265128	rifugiobiella.it		seekofelhutte		Italy	PERMISSIVE	domain:rifugiobiella.it
	B	78		Italy	Ücia Pederü		hotel										Q1646981	2026-08-16T19:55:10.455121Z		Canonical queue drain | fit B | GitHub MASTER dedupe passed	http://www.pederue.it	info@pederue.it		https://www.instagram.com/pederue_albergoalpino/	https://www.facebook.com/AlbergoAlpinoPEDERUBerggasthaus/						High	Verified	http://www.wikidata.org/entity/Q1646981; https://www.pederue.it/de	Wikidata structured evidence; country=Q38; class=Q27686; official website property P856. Public business email recovered from first-party website; no inference.				q1646981	pederue.it		ucia pederu		Italy	HIGH	domain:pederue.it
