6152	B	78	Spring	USA	Guardian Property Management		property_management	8344 Spring Cypress Rd, TX	+19365241301	1			High				overture:640486f3-b83c-4c2f-9292-1ec77b36b02b	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.guardianpropertymanager.com/	info@guardianpropertymanager.com									Medium	Recall-first	https://explore.overturemaps.org/#id=640486f3-b83c-4c2f-9292-1ec77b36b02b			domain:guardianpropertymanager.com	19365241301	guardianpropertymanager.com	guardian property management	Spring	USA	Guardian Property Management	6152
6153	A	88	Division No. 11	Canada	Gwynne Valley Ski Area		ski_resort	Range Rd 231, Division No. 11	+17803523515	1			High				overture:5a3433e3-ec04-4f9f-9100-534af22af3e9	2026-08-15	New		http://www.gwynnevalley.ca/	gwynnevalley@outlook.com									Medium	Verified	https://explore.overturemaps.org/#id=5a3433e3-ec04-4f9f-9100-534af22af3e9			domain:gwynnevalley.ca	17803523515	gwynnevalley.ca	gwynne valley ski area	Division No. 11	Canada	Gwynne Valley Ski Area	6153
6154	A	91	Avinger	USA	The Rustic Retreat at Lake O the Pines Rental - Avinger, Tx		holiday_rental_home	426 Deer Cove Rd, Avinger, TX	+19033097017	1			High				overture:66c14996-6da8-4176-80bc-867d23037e93	2026-08-15	New		http://H2Hvacationrentals.net/	h2hproperties@yahoo.com		https://www.instagram.com/h2hvacationrentals/							Medium	Verified	https://explore.overturemaps.org/#id=66c14996-6da8-4176-80bc-867d23037e93			domain:h2hvacationrentals.net	19033097017	h2hvacationrentals.net	the rustic retreat at lake o the pines rental avinger tx	Avinger	USA	The Rustic Retreat at Lake O the Pines Rental - Avinger, Tx	6154
6155	B	78	Santa Maria	USA	Hacienda Oaks Property Management		property_management	1750 S Broadway, Santa Maria, CA	+18059250037	1			High				overture:664a42e3-8155-4eea-b1e1-3b2e262c28d6	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.haciendaoaks.com/	info@haciendaoaks.com									Medium	Recall-first	https://explore.overturemaps.org/#id=664a42e3-8155-4eea-b1e1-3b2e262c28d6			domain:haciendaoaks.com	18059250037	haciendaoaks.com	hacienda oaks property management	Santa Maria	USA	Hacienda Oaks Property Management	6155
6156	A	91	Kailua Kona	USA	Hale Pohaku		holiday_rental_home	76-6194 Alii Dr, Kailua Kona, HI					High				overture:ba4fc555-b407-48c2-a063-3fa143e73c26	2026-08-15	New		http://hale-pohaku.com/	hale.pohaku.kona@gmail.com									Medium	Verified	https://explore.overturemaps.org/#id=ba4fc555-b407-48c2-a063-3fa143e73c26			domain:hale-pohaku.com		hale-pohaku.com	hale pohaku	Kailua Kona	USA	Hale Pohaku	6156
6157	A	91	Columbia Falls	Canada	Halfmoon Hideaway Vacation Rentals		holiday_rental_home	326 Halfmoon Rd, Columbia Falls, MT	+16025246592	1			High				overture:13c65c79-d2d6-4e26-8fb0-2f6598672b54	2026-08-15	New		http://Www.halfmoonhideawayrentals.com/	halfmoonhideawayrentals@gmail.com									Medium	Verified	https://explore.overturemaps.org/#id=13c65c79-d2d6-4e26-8fb0-2f6598672b54			domain:halfmoonhideawayrentals.com	16025246592	halfmoonhideawayrentals.com	halfmoon hideaway vacation rentals	Columbia Falls	Canada	Halfmoon Hideaway Vacation Rentals	6157
6158	A	91	Hanalei	USA	Hale Reed Hanalei vacation rental on Kauai		hotel	4441 Pilikoa St, Hanalei, HI	+14153086282	1			High				overture:96ec6862-fba6-4356-8bcf-5dc829d04f73	2026-08-15	New		http://www.hanalei-vacation.com	ssreed2971@aol.com									Medium	Verified	https://explore.overturemaps.org/#id=96ec6862-fba6-4356-8bcf-5dc829d04f73			domain:hanalei-vacation.com	14153086282	hanalei-vacation.com	hale reed hanalei vacation rental on kauai	Hanalei	USA	Hale Reed Hanalei vacation rental on Kauai	6158
6159	A	91	Hanalei	USA	Maluhia Hanalei Vacation Rental		holiday_rental_home	4495 Pilikoa St, Hanalei, HI	+14153101919	1			High				overture:b3673c08-c0d1-4d8d-a7b2-1b05a8072138	2026-08-15	New		http://hanaleivacationrental.com/	hanaleimagic@aol.com									Medium	Verified	https://explore.overturemaps.org/#id=b3673c08-c0d1-4d8d-a7b2-1b05a8072138			domain:hanaleivacationrental.com	14153101919	hanaleivacationrental.com	maluhia hanalei vacation rental	Hanalei	USA	Maluhia Hanalei Vacation Rental	6159
6160	B	70	Santa Barbara	USA	Holly Honarvar - Director of Property Management		property_management	1435 Anacapa St, Santa Barbara	+18057059460	1			High				overture:1ae638c5-bce7-44a5-be60-66356d8ffa01	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.handhrealestateservices.com/	holly@handhrealestateservices.com									Medium	Recall-first	https://explore.overturemaps.org/#id=1ae638c5-bce7-44a5-be60-66356d8ffa01			domain:handhrealestateservices.com	18057059460	handhrealestateservices.com	holly honarvar director of property management	Santa Barbara	USA	Holly Honarvar - Director of Property Management	6160
6161	B	78	Rancho Palos Verdes	USA	Harbor Property Management		property_management	29623 S Western Ave, Rancho Palos Verdes, CA	+14242874969	1			High				overture:7a720198-a498-458d-bd27-31ed01653036	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.harborpm.com/	info@harborpm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=7a720198-a498-458d-bd27-31ed01653036			domain:harborpm.com	14242874969	harborpm.com	harbor property management	Rancho Palos Verdes	USA	Harbor Property Management	6161
6162	A	88	Kamloops	Canada	Harper Mountain Ski and Snowboard		ski_resort	2042 Valleyview Dr, Kamloops, BC	+12508280608	1			High				overture:3b930a7d-30ab-40b2-a34e-1c21d103a358	2026-08-15	New		http://www.harpermountain.com/	harpermountain@gmail.com		https://www.instagram.com/harpermountain/							Medium	Verified	https://explore.overturemaps.org/#id=3b930a7d-30ab-40b2-a34e-1c21d103a358			domain:harpermountain.com	12508280608	harpermountain.com	harper mountain ski and snowboard	Kamloops	Canada	Harper Mountain Ski and Snowboard	6162
6163	B	70	Buda	USA	Havenpoint Property Management		real_estate_agent	1645 Main St Ste A, Buda, TX	(512) 618-5870	1			High				overture:c1fadd35-6c62-446d-8ebe-25aa49cac03e	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://havenpointpropertymanagement.com	havenpointpm@gmail.com		https://www.instagram.com/havenpointhm/							Medium	Recall-first	https://explore.overturemaps.org/#id=c1fadd35-6c62-446d-8ebe-25aa49cac03e			domain:havenpointpropertymanagement.com	5126185870	havenpointpropertymanagement.com	havenpoint property management	Buda	USA	Havenpoint Property Management	6163
6164	A	91	Honolulu	USA	Waikiki Vacation Rental		hotel	Royal Aloha, Honolulu, HI	+18083978222	1			High				overture:2e14ff35-62e2-46c1-a004-847aa72ec2c0	2026-08-15	New		Https://www.hawaii-paradise.com/	hawaiiparadiserental@gmail.com									Medium	Verified	https://explore.overturemaps.org/#id=2e14ff35-62e2-46c1-a004-847aa72ec2c0			domain:hawaii-paradise.com	18083978222	hawaii-paradise.com	waikiki vacation rental	Honolulu	USA	Waikiki Vacation Rental	6164
6165	B	78	Honolulu	USA	Hawaii Property Management Team		real_estate_service	500 Ala Moana Blvd, Honolulu, HI	+18083939800	1			High				overture:058e88c5-493a-43b2-b992-f48ac7ed4910	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://HawaiiPropertyManagementTeam.com/	pm@hawaiipropertymanagementteam.com		https://www.instagram.com/hawaiipropertymanagementteam/							Medium	Recall-first	https://explore.overturemaps.org/#id=058e88c5-493a-43b2-b992-f48ac7ed4910			domain:hawaiipropertymanagementteam.com	18083939800	hawaiipropertymanagementteam.com	hawaii property management team	Honolulu	USA	Hawaii Property Management Team	6165
6166	B	78	Edmonton	Canada	Helm Property Management and Realty		property_management	15533 Stony Plain Rd NW, Edmonton, AB	+17804083082	1			High				overture:07ec91f7-2fee-456c-bd00-e054bea68ff3	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.helmproperty.com/	joelhelm@helmproperty.com									Medium	Recall-first	https://explore.overturemaps.org/#id=07ec91f7-2fee-456c-bd00-e054bea68ff3			domain:helmproperty.com	17804083082	helmproperty.com	helm property management and realty	Edmonton	Canada	Helm Property Management and Realty	6166
6167	B	78	Irvine	USA	Hermitage Property Management		property_management	2102 Business Center Dr, Irvine, CA	+19493002634	1			High				overture:cebcbac4-58f9-4296-b946-4c519adb1d47	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.HermitagePM.com/	mike@hermitagepm.com		https://www.instagram.com/hermitagepropertymanagement/							Medium	Recall-first	https://explore.overturemaps.org/#id=cebcbac4-58f9-4296-b946-4c519adb1d47			domain:hermitagepm.com	19493002634	hermitagepm.com	hermitage property management	Irvine	USA	Hermitage Property Management	6167
6168	A	91	Libby	Canada	Heron's Roost Vacation Rental		hotel	293 FDR 228, Libby, MT	+14062933530	1			High				overture:01214248-2086-414e-bbde-d5e0bf45dad1	2026-08-15	New		http://www.heronsroost.com/	rgillan@heronsroost.com									High	Verified	https://explore.overturemaps.org/#id=01214248-2086-414e-bbde-d5e0bf45dad1			domain:heronsroost.com	14062933530	heronsroost.com	heron s roost vacation rental	Libby	Canada	Heron's Roost Vacation Rental	6168
6169	B	70	San Diego	USA	Herridge Real Estate and Property Management		property_management	1621 Grand Ave, San Diego, CA	+19513644799	1			High				overture:983800ab-c82a-498a-92bd-5235a08b0b90	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://HerridgeRealty.com/	herridge.mgmt@gmail.com		https://www.instagram.com/herridge_prop_sd/							Medium	Recall-first	https://explore.overturemaps.org/#id=983800ab-c82a-498a-92bd-5235a08b0b90			domain:herridgerealty.com	19513644799	herridgerealty.com	herridge real estate and property management	San Diego	USA	Herridge Real Estate and Property Management	6169
6170	B	78	Austin	USA	Hill Country Property Management		property_management	4202 Spicewood Springs Rd, Austin, TX	+15123463309	1			High				overture:c13b36f2-8394-4b87-b7be-4830603269bb	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.hillcountrypm.com/	lee@hillcountrypm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=c13b36f2-8394-4b87-b7be-4830603269bb			domain:hillcountrypm.com	15123463309	hillcountrypm.com	hill country property management	Austin	USA	Hill Country Property Management	6170
6171	A	91	Paso Robles	USA	Hilltop 365 Paso Robles Vacation Home Rental		holiday_rental_home	365 Hilltop Dr, Paso Robles, CA	+14088910573	1			High				overture:70dc5684-afbc-4204-803a-efccb3dfc736	2026-08-15	New		http://www.Hilltop365.com/	debrakg@gmail.com									Medium	Verified	https://explore.overturemaps.org/#id=70dc5684-afbc-4204-803a-efccb3dfc736			domain:hilltop365.com	14088910573	hilltop365.com	hilltop 365 paso robles vacation home rental	Paso Robles	USA	Hilltop 365 Paso Robles Vacation Home Rental	6171
6172	B	78	Lompoc	USA	The Hinkens Group Property Management		property_management	531 N H St, Lompoc, CA	+18054303292	1			High				overture:b6709c57-d1bc-4048-951b-588ff0ab3eae	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.hinkensgroup.com/	tomhinkens@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=b6709c57-d1bc-4048-951b-588ff0ab3eae			domain:hinkensgroup.com	18054303292	hinkensgroup.com	the hinkens group property management	Lompoc	USA	The Hinkens Group Property Management	6172
6173	B	78	Aiea	USA	Hawaii Pacific Property Management		property_management	99-209 Moanalua Rd, Aiea, HI	+18084459223	1			High				overture:7f589f0a-f346-4099-9b49-10f6d1e85921	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://hipacificpm.com/	info@hipacificpm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=7f589f0a-f346-4099-9b49-10f6d1e85921			domain:hipacificpm.com	18084459223	hipacificpm.com	hawaii pacific property management	Aiea	USA	Hawaii Pacific Property Management	6173
6174	B	78	Downey	USA	Hoag Property Management		property_management	10551 Paramount Blvd, Downey, CA	+15628691556	1			High				overture:25ddc0a6-1cbe-4ce3-9740-2debaeb30443	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.hoagpropertymgt.com/	jreyes@hoagpropertymgt.com									Medium	Recall-first	https://explore.overturemaps.org/#id=25ddc0a6-1cbe-4ce3-9740-2debaeb30443			domain:hoagpropertymgt.com	15628691556	hoagpropertymgt.com	hoag property management	Downey	USA	Hoag Property Management	6174
6175	B	78	Southlake	USA	Hollis Property Management, LLC		property_management	1560 E Southlake Blvd, TX	+18178754985	1			High				overture:16a3c313-82e9-4c1d-8f58-5d34dfa89515	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://hollispropertymanagement.com/	hollisproperty@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=16a3c313-82e9-4c1d-8f58-5d34dfa89515			domain:hollispropertymanagement.com	18178754985	hollispropertymanagement.com	hollis property management llc	Southlake	USA	Hollis Property Management, LLC	6175
6176	B	78	San Antonio	USA	HomeLab Property Management		property_management	17806 W Interstate 10, San Antonio, TX	+12104260511	1			High				overture:de6845f5-b75a-41da-8eb6-3bbfc8833d06	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.homelabpm.com/	christopher@homelabpm.com		https://www.instagram.com/homelabpm/							Medium	Recall-first	https://explore.overturemaps.org/#id=de6845f5-b75a-41da-8eb6-3bbfc8833d06			domain:homelabpm.com	12104260511	homelabpm.com	homelab property management	San Antonio	USA	HomeLab Property Management	6176
6177	B	78	Chula Vista	USA	HomeTeam Property Management		property_management	821 Bowsprit Rd, Chula Vista, CA	+16198727368	1			High				overture:9882e334-1401-4249-98d7-ad0093d8098f	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.hometeampm.com/	info@hometeampm.com									Medium	Recall-first	https://explore.overturemaps.org/#id=9882e334-1401-4249-98d7-ad0093d8098f			domain:hometeampm.com	16198727368	hometeampm.com	hometeam property management	Chula Vista	USA	HomeTeam Property Management	6177
6178	B	78	Riverside	USA	Horizon Property Management		property_management	7223 Magnolia Ave, Riverside, CA	+19518231322	1			High				overture:ee2a407a-8887-49cd-afa5-e191fb7b4fae	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.horizonpropmanagement.com/	horizonpropertymanager@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=ee2a407a-8887-49cd-afa5-e191fb7b4fae			domain:horizonpropmanagement.com	19518231322	horizonpropmanagement.com	horizon property management	Riverside	USA	Horizon Property Management	6178
6179	B	78	Temecula	USA	House Match Property Management DRE 01953163		property_management	27247 Madison Ave, Temecula, CA	+19512254020	1			High				overture:b968d894-1b34-4f4b-8952-6421da43e010	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.housematchca.com/	house@housematchca.com									Medium	Recall-first	https://explore.overturemaps.org/#id=b968d894-1b34-4f4b-8952-6421da43e010			domain:housematchca.com	19512254020	housematchca.com	house match property management dre 01953163	Temecula	USA	House Match Property Management DRE 01953163	6179
6180	B	78	Red Deer	Canada	Hearthstone Property Management		property_management	4711 51 Ave, Red Deer, AB	+14033140099	1			High				overture:43cf1a0f-8883-433e-990f-97b74119de63	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.hpman.ca/	info@hpman.ca									Medium	Recall-first	https://explore.overturemaps.org/#id=43cf1a0f-8883-433e-990f-97b74119de63			domain:hpman.ca	14033140099	hpman.ca	hearthstone property management	Red Deer	Canada	Hearthstone Property Management	6180
6181	B	78	La Mesa	USA	HS Property Management		property_management	8030 La Mesa Blvd, CA	+16197963359	1			High				overture:82267883-6024-4285-bd79-0729529a03d1	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.HSPropMGT.com/	info@hspropmgt.com									Medium	Recall-first	https://explore.overturemaps.org/#id=82267883-6024-4285-bd79-0729529a03d1			domain:hspropmgt.com	16197963359	hspropmgt.com	hs property management	La Mesa	USA	HS Property Management	6181
6182	B	78	Houston	USA	Real Property Management Preferred		property_management	9234 FM-1960, Houston, TX	+12818949111	1			High				overture:6a13f562-ed07-4ac2-9d9f-f7f69269aaa9	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.htownrpm.com/?cid=LSTL_RPM000183	info@htownrpm.com		https://www.instagram.com/rpmpreferred/							Medium	Recall-first	https://explore.overturemaps.org/#id=6a13f562-ed07-4ac2-9d9f-f7f69269aaa9			domain:htownrpm.com	12818949111	htownrpm.com	real property management preferred	Houston	USA	Real Property Management Preferred	6182
6183	B	78	San Diego	USA	Humphreys Residential Property Management		property_management	3145 Rosecrans St, San Diego, CA	+16198006567	1			High				overture:ffbbb2a9-c6c9-40a3-9944-33b1c62d6260	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	https://www.humphreysresidential.com/	info@humphreysresidential.com									Medium	Recall-first	https://explore.overturemaps.org/#id=ffbbb2a9-c6c9-40a3-9944-33b1c62d6260			domain:humphreysresidential.com	16198006567	humphreysresidential.com	humphreys residential property management	San Diego	USA	Humphreys Residential Property Management	6183
6184	B	78	San Marcos	USA	Hunter Property Management		property_management	1702 Hunter Rd, San Marcos, TX	+15128934429	1			High				overture:0c379459-4e2c-4ccd-98ac-3c7960fbe4d5	2026-08-15	New	Recall-first: plausible adjacent hospitality/STR buyer retained.	http://www.hunterpm.com/	hunterpropmgt@gmail.com									Medium	Recall-first	https://explore.overturemaps.org/#id=0c379459-4e2c-4ccd-98ac-3c7960fbe4d5			domain:hunterpm.com	15128934429	hunterpm.com	hunter property management	San Marcos	USA	Hunter Property Management	6184
