delta-github-run-31866278164-001.jsonl	a26c5ab3-85af-4850-9614-2608130d629d	Indonesia	Anahata Tropical Private Villas	hotel	http://www.anahata-giliair.com/	anahata-giliair.com	info@anahata-giliair.com	+6287864537717	Lombok Utara		Gili Air	0.9727289080619812	15	34	B	https://explore.overturemaps.org/#id=a26c5ab3-85af-4850-9614-2608130d629d	HIGH	https://anahata-giliair.com/	2	3		https://www.instagram.com/anahatagiliair/				canonical_delta
delta-github-run-31866278164-001.jsonl	28fb1fe0-98b1-4b58-9360-12ffb5295641	Indonesia	Anahata Villas and Spa Resort	hotel	http://www.anahataresort.com/	anahataresort.com	info@anahataresort.com	+623618987991	Gianyar		Br Umah Anyar	0.9510286450386047	15	46	B	https://explore.overturemaps.org/#id=28fb1fe0-98b1-4b58-9360-12ffb5295641	PERMISSIVE	http://www.anahataresort.com/cgi-sys/suspendedpage.cgi	0	0						canonical_delta
delta-github-run-31866278164-001.jsonl	a793ac04-9e9e-4fe6-a591-4eb1c9000bb6	Indonesia	Ananda Villas Bali	hotel	http://anandavillas.com/	anandavillas.com	anandavillasbali@gmail.com	+6282245833978	Badung		Pemuteran	0.7490896582603455	15	34	B	https://explore.overturemaps.org/#id=a793ac04-9e9e-4fe6-a591-4eb1c9000bb6	HIGH	https://www.anandavillas.com/	2	1		https://www.instagram.com/anandavillas/				canonical_delta
delta-github-run-31866278164-001.jsonl	b7f10fb4-af74-4b4a-8f8a-d1a3545c6d46	Indonesia	Anantara Seminyak Resort & Spa	hotel	http://bali.anantara.com/	anantara.com	seminyak@anantara.com	+6262361737772	Badung		Jalan Abimanyu Seminyak, Bali, Indonesia	0.5121527910232544	0	34	B	https://explore.overturemaps.org/#id=b7f10fb4-af74-4b4a-8f8a-d1a3545c6d46	HIGH	https://www.anantara.com/en//uluwatu-bali	7	2						canonical_delta
delta-github-run-31866278164-001.jsonl	ddbac2d2-b4ad-4533-a049-499bd1b97da7	Indonesia	Anapuri Villas	hotel	http://www.anapurivillas.com/	anapurivillas.com	info@anapurivillas.com	+623614713050	Gianyar		Jl. Ida Bagus Mantra Banjar Pabean	0.9462106823921204	15	34	B	https://explore.overturemaps.org/#id=ddbac2d2-b4ad-4533-a049-499bd1b97da7	HIGH	https://anapurivillas.com/	4	1		https://www.instagram.com/anapurivillas/				canonical_delta
delta-github-run-31866278164-001.jsonl	f679a6b8-f0d5-4f22-a0ad-04d1c86b627f	Indonesia	Aneka Lovina Villas & Spa	hotel	http://www.anekalovinabali.com	anekalovinabali.com	reservation@anekalovinabali.com	+6236241121	Buleleng		Jl. Raya Kalibukbuk Lovina Beach	0.9835914379358291	15	34	B	https://explore.overturemaps.org/#id=f679a6b8-f0d5-4f22-a0ad-04d1c86b627f	HIGH	https://www.anekalovinabali.com/	6	2		https://www.instagram.com/anekalovinavillaandspa/				canonical_delta
delta-github-run-31866278164-001.jsonl	c781ac0a-5573-4234-8b07-19df2465292e	Indonesia	Angel Island Eco Resort	hotel	http://www.angelisleflores.com/	angelisleflores.com	info@angelisleflores.com	+6282145841403	Manggarai Barat		Palau Bidadari	0.9857314229011536	0	34	B	https://explore.overturemaps.org/#id=c781ac0a-5573-4234-8b07-19df2465292e	HIGH	https://www.angelisleflores.com/	4	2						canonical_delta
delta-github-run-31866278164-001.jsonl	7e6e5562-7c26-488e-bbe1-77aeef550895	Indonesia	Annora Villas Bali	resort	http://www.annorabali.com	annorabali.com	info@annorabali.com	(0623) 61734793	Seminyak	Kabupaten Badung	Jl. Abimanyu No.999X	0.77	15	56	A	https://explore.overturemaps.org/#id=7e6e5562-7c26-488e-bbe1-77aeef550895	PERMISSIVE	https://api.whatsapp.com/send/?phone=6281280133028&text&type=phone_number&app_absent=0	1	0		https://www.instagram.com/whatsapp/				canonical_delta
delta-github-run-31866278164-001.jsonl	f656f2de-e358-4a41-921e-db2906917914	Indonesia	Antagana Retreat Bali	resort	https://antaganaretreat.com/	antaganaretreat.com	antaganaretreatbali@gmail.com	+6287815662694	Tabanan			0.8439007997512817	0	44	B	https://explore.overturemaps.org/#id=f656f2de-e358-4a41-921e-db2906917914	HIGH	https://antaganaretreat.com/	4	3						canonical_delta
delta-github-run-31866278164-001.jsonl	c5e14cea-d49f-4fb5-88e0-476e30bea388	Indonesia	Anusara Luxury Villas	hotel	https://anusaraluxuryvillas.com/	anusaraluxuryvillas.com	info@anusaraluxuryvillas.com	+623619080629	Gianyar		Jalan Raya Pejeng Kawan, Br Laplapan Ubud, Kab. Gianyar	0.9852944612503052	15	46	B	https://explore.overturemaps.org/#id=c5e14cea-d49f-4fb5-88e0-476e30bea388	HIGH	https://anusaraluxuryvillas.com/	4	2		https://www.instagram.com/anusaraluxuryvillas/				canonical_delta
delta-github-run-31866278164-001.jsonl	c9db76bc-d35c-4906-a9e7-5a63b9b0819d	Indonesia	Apa Kabar Villas	hotel	http://apakabarvillas.com/	apakabarvillas.com	wayanmenu@gmail.com	+6236323492	Karangasem		Amed St	0.9688708782196045	15	34	B	https://explore.overturemaps.org/#id=c9db76bc-d35c-4906-a9e7-5a63b9b0819d	HIGH	https://apakabarvillas.com/	2	1						canonical_delta
delta-github-run-31866278164-001.jsonl	2dac3724-8de8-45f9-beab-81e15cc30875	Indonesia	Apel Villas Sanur	hotel	http://www.apelvillasanur.com	apelvillasanur.com	info@apelvillasanur.com	(0623) 61282628	Sanur, Bali			0.77	15	34	B	https://explore.overturemaps.org/#id=2dac3724-8de8-45f9-beab-81e15cc30875	HIGH	https://www.apelvillasanur.com/en/	5	2						canonical_delta
delta-github-run-31866278164-001.jsonl	ff1d75eb-3158-4266-b360-096bbe9960c0	Indonesia	AQ-VA Hotel & Villas Seminyak	hotel	http://aq-vabalihotel.com/	aq-vabalihotel.com	info@aq-vabalihotel.com	+623618469533	Badung		Jalan Werkudara 464	0.9986032843589783	15	34	B	https://explore.overturemaps.org/#id=ff1d75eb-3158-4266-b360-096bbe9960c0	HIGH	https://aq-vabalihotel.com/	6	1		https://www.instagram.com/_u/				canonical_delta
delta-github-run-31866278164-001.jsonl	0b54304b-b344-4fb5-aaf4-2a70a7b8304e	Indonesia	Aquaria Eco Resort Bali	hotel	http://www.aquariabali.com/	aquariabali.com	info@aquariabali.com	+6236341127	Karangasem		Jalan Puri Bagus, desa Jl. Samuh	0.9801121950149536	0	34	B	https://explore.overturemaps.org/#id=0b54304b-b344-4fb5-aaf4-2a70a7b8304e	HIGH	https://www.aquariabali.com/	5	2						canonical_delta
delta-github-run-31866278164-001.jsonl	9ea77a42-410b-48a0-9813-5499279a3552	Indonesia	Aradhana Villas	hotel	http://www.aradhanavillas.com/	aradhanavillas.com	info@aradhanavillas.com	+623614741387	Badung		Canggu	0.9275941848754883	15	34	B	https://explore.overturemaps.org/#id=9ea77a42-410b-48a0-9813-5499279a3552	HIGH	https://aradhanavillas.com/	5	1						canonical_delta
delta-github-run-31866278164-001.jsonl	4e5e6b0c-dfe9-4ca4-a0a6-f1a28a4c12e1	New Zealand	Arcadia Property - boutique property management with Felicia Amston	property_management	https://www.arcadiaproperty.co.nz/	arcadiaproperty.co.nz	hello@arcadiaproperty.co.nz	+6421683317	Queenstown	OTA	NZ Police, 11 Camp St	0.1399301439523697	75	12	A	https://explore.overturemaps.org/#id=4e5e6b0c-dfe9-4ca4-a0a6-f1a28a4c12e1	PERMISSIVE	https://www.arcadiaproperty.co.nz/	0	4		https://www.instagram.com/arcadiapropertyqt/				canonical_delta
delta-github-run-31866278164-001.jsonl	ea816565-9672-4ac8-9a5a-bb8eea73c9ec	New Zealand	Aggerholm's Property Management	property_management	http://www.arental4u.co.nz/	arental4u.co.nz	anita@arental4u.co.nz	+64272323503	Invercargill	STL	88 Oreti St	0.5965017676353455	75	0	A	https://explore.overturemaps.org/#id=ea816565-9672-4ac8-9a5a-bb8eea73c9ec	PERMISSIVE	https://www.arental4u.co.nz/	0	1						canonical_delta
delta-github-run-31866278164-001.jsonl	ba465d4b-5e14-4f8a-b027-fad77d8c8b3e	Indonesia	Aria Luxury Villas & Spa	resort	https://www.ariaexclusivevillas.com	ariaexclusivevillas.com	info@ariaexclusivevillas.com	(0361) 4732588	Seminyak	Bali	Jl. Petitenget	0.77	15	68	A	https://explore.overturemaps.org/#id=ba465d4b-5e14-4f8a-b027-fad77d8c8b3e	HIGH	https://www.ariaexclusivevillas.com/	3	1						canonical_delta
delta-github-run-31866278164-001.jsonl	8f06d2d6-a838-48fc-bf92-16cb0a33a5c2	Indonesia	Aria Villas Ubud	resort	http://www.ariavillasubud.com	ariavillasubud.com	ubud@ariavillasubud.com	(0623) 61975747	Ubud	Bali	Jalan Tirta Tawar, Banjar Butuk Kelod	0.77	15	56	A	https://explore.overturemaps.org/#id=8f06d2d6-a838-48fc-bf92-16cb0a33a5c2	HIGH	https://www.ariavillasubud.com/	2	2		https://www.instagram.com/ariavillasubud/				canonical_delta
delta-github-run-31866278164-001.jsonl	509dc7b1-a23e-46ee-95d9-da9be9d82cda	Indonesia	Aroha Holiday Homes	holiday_rental_home	https://www.arohaholiday-homes.com/	arohaholiday-homes.com	info@arohaholiday-homes.com	+6281772844496	Badung		Jalan Dewi Sri I 18	0.23204831779003143	87	0	A	https://explore.overturemaps.org/#id=509dc7b1-a23e-46ee-95d9-da9be9d82cda	HIGH	https://arohaholiday-homes.com/	4	2						canonical_delta
delta-github-run-31866278164-001.jsonl	532bef6b-bd11-4cbf-92da-bf229f972317	Indonesia	Artemis Villa and Hotel	hotel	http://artemis-villa.com/index.html	artemis-villa.com	info@artemis-villa.com	+62361736136	Badung		Jalan Camplung Tanduk 63f	0.9884058237075806	0	34	B	https://explore.overturemaps.org/#id=532bef6b-bd11-4cbf-92da-bf229f972317	HIGH	https://artemis-villa.com/index.html	2	1						canonical_delta
delta-github-run-31866278164-001.jsonl	b7170004-c81e-43f5-b3ff-2d816cafc90e	Indonesia	ARTORIA Villas Bali	hotel	https://www.artoriavillasbali.com/	artoriavillasbali.com	gcg.artoria@gmail.com	+6285738453551	Badung		Jalan Tegeh Bambang 1 no 8 - Bukit Nusa Dua	0.989423930644989	15	34	B	https://explore.overturemaps.org/#id=b7170004-c81e-43f5-b3ff-2d816cafc90e	HIGH	https://www.artoriavillasbali.com/	5	2		https://www.instagram.com/wix/				canonical_delta
delta-github-run-31866278164-001.jsonl	aa69571d-2a8b-4e36-9a13-a6c7f7bc28ec	Indonesia	Arya Arkananta Resort & Spa	hotel	http://www.aryaarkanantabali.com/	aryaarkanantabali.com	reservations@aryaarkanantabali.com	+6287873731168	Gianyar		Jalan Puskesmas Ubud 2	0.9794535040855408	0	34	B	https://explore.overturemaps.org/#id=aa69571d-2a8b-4e36-9a13-a6c7f7bc28ec	HIGH	https://aryaarkanantabali.com/	5	2		https://www.instagram.com/aryaarkanantaresort/				canonical_delta
delta-github-run-31866278164-001.jsonl	26b67d3d-ecbb-47c0-a1f6-94e27f66bf81	Indonesia	Arya Villas	resort	https://aryavillasubud.com/	aryavillasubud.com	resv@aryavillasubud.com	+62811388017	Gianyar		Jl. Raya Tebongkang Gg. Cendana III, Singakerta, Kecamatan Ubud	0.8927682638168335	15	56	A	https://explore.overturemaps.org/#id=26b67d3d-ecbb-47c0-a1f6-94e27f66bf81	HIGH	https://aryavillasubud.com/	6	1						canonical_delta
delta-github-run-31866278164-001.jsonl	97cadada-7d5a-4bfd-8f70-3e6f66d86793	Indonesia	Asa Bali Luxury Villas and Spa	hotel	http://www.asabaliluxuryvillas.com	asabaliluxuryvillas.com	sales@asabaliluxuryvillas.com	(0623) 61739224				0.77	15	58	A	https://explore.overturemaps.org/#id=97cadada-7d5a-4bfd-8f70-3e6f66d86793	HIGH	http://www.asabaliluxuryvillas.com/	4	2		https://www.instagram.com/asabalivillas/				canonical_delta
delta-github-run-31866278164-001.jsonl	92d26422-7d9b-4403-b8ec-8a9ce9a39fb6	Indonesia	ASA Property/Villa Management Bali		https://www.asapropertybali.com/	asapropertybali.com	mail@asapropertybali.com	+623619381372	Denpasar		Jalan Bypass Ngurah Rai 154	0.6755357980728149	60	12	A	https://explore.overturemaps.org/#id=92d26422-7d9b-4403-b8ec-8a9ce9a39fb6	HIGH	https://www.asapropertybali.com/	3	1						canonical_delta
delta-github-run-31866278164-001.jsonl	a495731d-e303-4e30-a360-b6c551abf262	Indonesia	As I Am Ubud Retreat	resort	http://asiamubudretreat.com/	asiamubudretreat.com	info@asiamubudretreat.com	+6281338874820	Gianyar		Subak Juwuk Manis, Jl. Kajeng	0.8868605494499207	0	44	B	https://explore.overturemaps.org/#id=a495731d-e303-4e30-a360-b6c551abf262	HIGH	https://asiamubudretreat.com/	3	2		https://www.instagram.com/as.i.am.ubud.retreat/				canonical_delta
delta-github-run-31866278164-001.jsonl	21f1c47c-c95b-4757-9da9-b5ab4dec1d75	Indonesia	Canggu Villas - Askara Villa	hotel	https://askaracangguvillas.com/	askaracangguvillas.com	info@askaracangguvillas.com	+6285100850399	Badung		Jalan Betaka	0.9018946886062622	15	34	B	https://explore.overturemaps.org/#id=21f1c47c-c95b-4757-9da9-b5ab4dec1d75	HIGH	https://askaracangguvillas.com/	6	2						canonical_delta
